Nationality,Department,Program,Applications 2019,Offers 2019,Entrances 2019,Applications 2020,Offers 2020,Entrances 2020,Applications 2021,Offers 2021,Entrances 2021,Applications 2022,Offers 2022,Entrances 2022,Applications 2023,Offers 2023,Entrances 2023
Saudi Arabian,Economics  Economics ,PG Taught,2.5,2.5,0,6,0,0,2.5,0,0,5,2.5,0,2.5,2.5,0
Saudi Arabian,European In.. ,PG Taught,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabian,Finance  ,UG Degree,6,0,0,2.5,0,0,8,0,0,6,0,0,12,0,0
Saudi Arabian,Finance  ,PG Taught,18,2.5,2.5,7,0,0,12,0,0,12,0,0,11,2.5,0
Saudi Arabian,Gender Stud.. ,PG Taught,5,2.5,0,0,0,0,0,0,0,2.5,2.5,2.5,2.5,0,0
Saudi Arabian,Geography  and Environ.. ,UG Degree,2.5,0,0,2.5,0,0,2.5,2.5,0,2.5,0,0,0,0,0
Saudi Arabian,Geography  and Environ.. ,PG Taught,2.5,2.5,0,11,2.5,2.5,5,2.5,0,18,2.5,2.5,10,2.5,2.5
Saudi Arabian,Government  ,UG Degree,5,0,0,10,2.5,0,11,0,0,19,2.5,0,15,0,0
Saudi Arabian,Government  ,PG Taught,11,0,0,2.5,2.5,0,19,2.5,0,21,2.5,0,23,2.5,2.5
Saudi Arabian,Health Policy ,PG Taught,10,2.5,2.5,7,2.5,0,5,2.5,2.5,2.5,0,0,2.5,0,0
Saudi Arabian,International.. ,PG Taught,5,0,0,2.5,2.5,0,2.5,2.5,2.5,2.5,0,0,5,2.5,0
Saudi Arabian,International  History ,UG Degree,2.5,0,0,2.5,2.5,0,0,0,0,2.5,0,0,2.5,0,0
Saudi Arabian,International  History ,PG Taught,0,0,0,2.5,0,0,0,0,0,2.5,2.5,0,2.5,2.5,2.5
Saudi Arabian,International  Relations ,UG Degree,9,0,0,2.5,0,0,2.5,0,0,7,0,0,2.5,0,0
Saudi Arabian,International  Relations ,PG Taught,14,2.5,0,6,0,0,10,2.5,0,15,0,0,12,2.5,0
Saudi Arabian,Language C.. ,UG Degree,2.5,0,0,2.5,0,0,2.5,2.5,2.5,2.5,0,0,0,0,0
Saudi Arabian,Law School  ,UG Degree,5,0,0,8,0,0,8,0,0,12,0,0,14,0,0
Saudi Arabian,Law School  ,PG Taught,23,2.5,0,18,2.5,2.5,17,5,2.5,17,2.5,2.5,23,9,2.5
Saudi Arabian,Management  ,UG Degree,2.5,0,0,5,0,0,8,0,0,20,0,0,5,0,0
Saudi Arabian,Management  ,PG Taught,38,2.5,0,26,8,0,36,2.5,2.5,59,8,2.5,30,5,2.5
Saudi Arabian,Mathematics  ,UG Degree,0,0,0,0,0,0,0,0,0,2.5,0,0,2.5,0,0
Saudi Arabian,Mathematics  ,PG Taught,5,2.5,0,0,0,0,2.5,2.5,0,5,2.5,0,2.5,2.5,0
Saudi Arabian,Media and C.. ,PG Taught,6,0,0,9,2.5,2.5,8,0,0,8,2.5,2.5,15,2.5,2.5
Saudi Arabian,Methodology ,PG Taught,2.5,0,0,0,0,0,0,0,0,2.5,0,0,2.5,0,0
Saudi Arabian,"Philosophy,  Logic and S.. ",UG Degree,2.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0
Saudi Arabian,"Philosophy,  Logic and S.. ",PG Taught,0,0,0,2.5,0,0,2.5,0,0,2.5,0,0,2.5,2.5,0
Saudi Arabian,Psychological  and Behavio.. ,UG Degree,2.5,0,0,2.5,0,0,2.5,0,0,2.5,2.5,0,0,0,0
Saudi Arabian,Psychological  and Behavio.. ,PG Taught,6,2.5,2.5,6,2.5,0,7,0,0,8,2.5,2.5,2.5,0,0
Saudi Arabian,School of Pu.. ,PG Taught,12,2.5,0,10,8,0,25,9,2.5,18,5,2.5,19,6,2.5
Saudi Arabian,Social Policy  ,UG Degree,2.5,0,0,2.5,0,0,2.5,2.5,2.5,2.5,0,0,0,0,0
Saudi Arabian,Social Policy  ,PG Taught,5,2.5,0,2.5,2.5,2.5,2.5,2.5,2.5,8,2.5,2.5,8,0,0
Saudi Arabian,Sociology  ,UG Degree,2.5,2.5,0,2.5,2.5,2.5,2.5,0,0,6,0,0,2.5,0,0
Saudi Arabian,Sociology  ,PG Taught,2.5,0,0,2.5,2.5,0,5,2.5,0,7,2.5,0,5,2.5,0
Saudi Arabian,Statistics  ,UG Degree,2.5,0,0,0,0,0,7,0,0,10,2.5,0,15,0,0
Saudi Arabian,Statistics  ,PG Taught,2.5,0,0,2.5,0,0,2.5,0,0,2.5,2.5,0,2.5,0,0
Senegalese,Accounting ,UG Degree,0,0,0,2.5,0,0,0,0,0,2.5,0,0,2.5,0,0
Senegalese,Economic Hi.. ,UG Degree,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
Senegalese,Economics  ,UG Degree,2.5,2.5,2.5,0,0,0,0,0,0,2.5,0,0,2.5,0,0
Senegalese,Economics  ,PG Taught,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0
Senegalese,Finance  ,UG Degree,0,0,0,2.5,0,0,0,0,0,0,0,0,2.5,0,0
Senegalese,Finance  ,PG Taught,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
Senegalese,Gender Stud.. ,PG Taught,0,0,0,2.5,2.5,0,2.5,2.5,2.5,0,0,0,0,0,0
Senegalese,Government  ,UG Degree,2.5,0,0,0,0,0,2.5,0,0,2.5,0,0,0,0,0
Senegalese,Government  ,PG Taught,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegalese,Health Policy ,PG Taught,0,0,0,0,0,0,2.5,0,0,0,0,0,2.5,0,0
Senegalese,International.. ,PG Taught,0,0,0,2.5,2.5,2.5,2.5,2.5,2.5,0,0,0,0,0,0
Senegalese,International  Relations ,UG Degree,0,0,0,2.5,0,0,0,0,0,2.5,2.5,2.5,0,0,0
Senegalese,International  Relations ,PG Taught,0,0,0,2.5,2.5,2.5,0,0,2.5,0,0,0,0,0,0
Senegalese,Law School ,UG Degree,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0
Senegalese,Management  ,UG Degree,2.5,0,0,2.5,0,0,0,0,0,2.5,0,0,0,0,0
Senegalese,Management  ,PG Taught,2.5,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0
Senegalese,Mathematics  Media and C.. ,UG Degree,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0
Senegalese,Mathematics  Media and C.. ,PG Taught,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegalese,School of Pu.. ,PG Taught,2.5,2.5,0,0,0,0,2.5,2.5,0,0,0,0,2.5,2.5,2.5
Senegalese,Social Policy  ,UG Degree,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegalese,Social Policy  ,PG Taught,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegalese,Sociology ,PG Taught,2.5,2.5,0,2.5,0,0,0,0,0,0,0,0,2.5,2.5,2.5
Senegalese,Statistics  ,UG Degree,0,0,0,0,0,0,2.5,0,0,2.5,0,0,0,0,0
Senegalese,Statistics  ,PG Taught,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
Serbian,Accounting  ,UG Degree,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0
Serbian,Accounting  ,PG Taught,2.5,0,0,2.5,2.5,0,0,0,0,2.5,0,0,2.5,2.5,0
Serbian,Economics  ,UG Degree,2.5,0,0,6,0,0,8,0,0,2.5,0,0,2.5,0,0
Serbian,Economics  ,PG Taught,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0
Serbian,European In.. ,PG Taught,2.5,2.5,0,2.5,2.5,0,0,0,0,2.5,0,0,2.5,2.5,2.5
Serbian,Finance  ,UG Degree,0,0,0,2.5,0,0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0,0
Serbian,Finance  ,PG Taught,7,2.5,0,7,2.5,2.5,6,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0
Serbian,Gender Stud.. ,PG Taught,0,0,0,2.5,2.5,2.5,2.5,0,0,0,0,0,0,0,0
Serbian,Geography .. ,PG Taught,0,0,0,0,0,0,2.5,2.5,2.5,2.5,0,0,5,2.5,2.5
Serbian,Government  ,UG Degree,2.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0,6,2.5,0
Serbian,Government  ,PG Taught,5,2.5,0,0,0,0,0,0,0,2.5,2.5,2.5,2.5,2.5,2.5
Serbian,Health Policy ,PG Taught,0,0,0,0,0,0,0,0,0,2.5,2.5,2.5,2.5,0,0
Serbian,International.. ,PG Taught,5,2.5,2.5,2.5,2.5,0,2.5,2.5,2.5,2.5,0,0,2.5,2.5,0
Serbian,International  History ,UG Degree,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0
Serbian,International  History ,PG Taught,2.5,2.5,2.5,2.5,0,0,2.5,2.5,0,0,0,0,0,0,0
Serbian,International  Relations ,UG Degree,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbian,International  Relations ,PG Taught,6,2.5,2.5,5,2.5,2.5,0,0,0,0,0,0,2.5,2.5,0
Serbian,Law School  ,UG Degree,2.5,0,0,6,2.5,2.5,2.5,0,0,2.5,2.5,2.5,2.5,2.5,2.5
Serbian,Law School  ,PG Taught,2.5,2.5,0,2.5,2.5,0,2.5,2.5,2.5,2.5,2.5,0,2.5,2.5,2.5
Serbian,Management  ,UG Degree,2.5,0,0,0,0,0,2.5,0,0,2.5,0,0,2.5,0,0
Serbian,Management  ,PG Taught,5,2.5,2.5,7,2.5,2.5,7,2.5,2.5,9,2.5,2.5,2.5,0,0
Serbian,Mathematics  ,UG Degree,2.5,0,0,2.5,2.5,0,0,0,0,2.5,0,0,0,0,0
Serbian,Mathematics  ,PG Taught,2.5,2.5,0,2.5,0,0,2.5,2.5,0,2.5,0,0,0,0,0
Serbian,Media and C.. ,PG Taught,0,0,0,2.5,2.5,2.5,2.5,0,0,0,0,0,2.5,0,0
Serbian,Methodology ,PG Taught,2.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
Serbian,"Philosophy,  Logic and S.. ",UG Degree,2.5,2.5,0,2.5,0,0,2.5,0,0,0,0,0,0,0,0
Serbian,"Philosophy,  Logic and S.. ",PG Taught,0,0,0,2.5,0,0,2.5,0,0,0,0,0,0,0,0
Serbian,Psychological  and Behavio.. ,UG Degree,2.5,2.5,0,0,0,0,2.5,0,0,2.5,0,0,2.5,0,0
Serbian,Psychological  and Behavio.. ,PG Taught,2.5,2.5,2.5,2.5,0,0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0,0
Serbian,School of Pu.. ,PG Taught,0,0,0,2.5,2.5,0,0,0,0,2.5,0,0,2.5,0,0
Serbian,Social Policy  ,UG Degree,2.5,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0
Serbian,Social Policy  ,PG Taught,0,0,0,2.5,2.5,0,0,0,0,0,0,0,2.5,0,0
Serbian,Sociology ,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,0,0,0,2.5,0,0,2.5,2.5,0
Serbian,Statistics  ,UG Degree,2.5,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0
Serbian,Statistics  ,PG Taught,0,0,0,2.5,2.5,0,2.5,0,0,2.5,0,0,0,0,0
Seychellois,Accounting ,UG Degree,0,0,0,0,0,0,2.5,0,0,0,0,0,2.5,2.5,2.5
Seychellois,Anthropology ,UG Degree,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychellois,Economics  ,UG Degree,0,0,0,2.5,0,0,0,0,0,2.5,0,0,0,0,0
Seychellois,Economics  ,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0
Seychellois,Finance ,PG Taught,0,0,0,0,0,0,0,0,0,2.5,2.5,2.5,0,0,0
Seychellois,International.. ,PG Taught,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0
Seychellois,Law School  Management ,UG Degree,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0
Seychellois,Law School  Management ,PG Taught,0,0,0,0,0,0,2.5,0,0,0,0,0,2.5,0,0
Seychellois,Media and C.. ,PG Taught,0,0,0,2.5,2.5,0,0,0,0,2.5,0,0,0,0,0
Siera Leonan,Accounting  ,UG Degree,0,0,0,0,0,0,2.5,0,0,0,0,0,2.5,0,0
Siera Leonan,Accounting  ,PG Taught,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siera Leonan,Economics  Finance ,UG Degree,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
Siera Leonan,Economics  Finance ,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0
Siera Leonan,Gender Stud.. ,PG Taught,2.5,0,0,0,0,0,2.5,0,0,2.5,0,0,2.5,2.5,0
Siera Leonan,Geography .. ,PG Taught,0,0,0,0,0,0,2.5,2.5,0,2.5,2.5,0,2.5,2.5,2.5
Siera Leonan,Government ,PG Taught,2.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
Siera Leonan,Health Policy ,PG Taught,0,0,0,0,0,0,0,0,0,2.5,2.5,0,2.5,2.5,0
Siera Leonan,International.. ,PG Taught,2.5,0,0,2.5,2.5,0,2.5,0,0,10,2.5,0,10,2.5,0
Siera Leonan,International.. ,PG Taught,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siera Leonan,Law School  ,UG Degree,0,0,0,2.5,0,0,0,0,0,2.5,0,0,0,0,0
Siera Leonan,Law School  ,PG Taught,2.5,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0
Siera Leonan,Management  ,UG Degree,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0
Siera Leonan,Management  ,PG Taught,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0
Siera Leonan,Mathematics ,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0
Siera Leonan,Media and C.. ,PG Taught,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0
Siera Leonan,Methodology ,PG Taught,0,0,0,0,0,0,0,0,0,2.5,2.5,0,2.5,2.5,0
Siera Leonan,Psychologic.. ,PG Taught,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Siera Leonan,School of Pu.. ,PG Taught,2.5,2.5,0,2.5,2.5,0,2.5,0,0,0,0,0,0,0,0
Siera Leonan,Social Policy ,PG Taught,2.5,0,0,0,0,0,0,0,0,2.5,2.5,0,2.5,2.5,0
Siera Leonan,Sociology ,PG Taught,0,0,0,2.5,2.5,2.5,2.5,0,0,2.5,0,0,2.5,0,0
Siera Leonan,Statistics ,PG Taught,0,0,0,2.5,0,0,0,0,0,0,0,0,2.5,0,0
Singaporean,Accounting  ,UG Degree,57,6,2.5,47,2.5,0,42,2.5,2.5,48,2.5,0,32,2.5,2.5
Singaporean,Accounting  ,PG Taught,13,2.5,2.5,10,2.5,0,9,6,5,8,2.5,2.5,2.5,2.5,0
Singaporean,Anthropology  ,UG Degree,27,10,2.5,22,7,2.5,16,7,2.5,24,9,2.5,15,2.5,2.5
Singaporean,Anthropology  ,PG Taught,2.5,0,0,2.5,2.5,2.5,2.5,2.5,0,5,2.5,2.5,2.5,2.5,2.5
Singaporean,Economic  History ,UG Degree,10,2.5,0,15,2.5,2.5,27,2.5,2.5,19,2.5,0,13,2.5,2.5
Singaporean,Economic  History ,PG Taught,2.5,0,0,2.5,2.5,2.5,2.5,2.5,0,2.5,2.5,0,2.5,2.5,0
Singaporean,Economics  ,UG Degree,187,49,26,200,43,23,190,27,12,181,39,18,171,39,28
Singaporean,Economics  ,PG Taught,23,14,2.5,26,13,2.5,36,21,10,21,12,2.5,21,13,2.5
Singaporean,European In.. ,PG Taught,2.5,2.5,0,2.5,0,0,2.5,0,0,2.5,2.5,0,2.5,2.5,2.5
Singaporean,Finance  ,UG Degree,32,10,8,31,15,2.5,37,9,5,57,10,5,37,2.5,2.5
Singaporean,Finance  ,PG Taught,49,13,8,45,9,2.5,35,8,2.5,31,2.5,2.5,34,7,2.5
Singaporean,Gender Stud.. ,PG Taught,2.5,0,0,2.5,0,0,2.5,2.5,2.5,2.5,2.5,2.5,0,0,0
Singaporean,Geography  and Environ.. ,UG Degree,51,16,2.5,43,15,2.5,47,2.5,2.5,53,9,2.5,47,10,2.5
Singaporean,Geography  and Environ.. ,PG Taught,19,9,2.5,12,6,2.5,14,5,2.5,28,10,2.5,25,6,5
Singaporean,Government  ,UG Degree,63,7,2.5,84,12,5,90,5,2.5,98,12,2.5,59,10,2.5
Singaporean,Government  ,PG Taught,27,9,2.5,24,12,6,20,8,2.5,23,11,6,24,12,5
Singaporean,Health Policy ,PG Taught,12,2.5,2.5,2.5,2.5,0,5,2.5,2.5,2.5,2.5,2.5,6,2.5,2.5
Singaporean,International.. ,PG Taught,11,2.5,2.5,10,2.5,2.5,8,2.5,2.5,2.5,2.5,0,13,7,2.5
Singaporean,International  History ,UG Degree,29,14,2.5,22,12,2.5,21,6,2.5,37,7,2.5,26,11,7
Singaporean,International  History ,PG Taught,10,7,2.5,2.5,2.5,2.5,6,2.5,2.5,11,6,6,11,7,6
Singaporean,International  Relations ,UG Degree,26,13,2.5,17,11,5,23,2.5,0,21,6,2.5,19,2.5,2.5
Singaporean,International  Relations ,PG Taught,14,2.5,2.5,20,8,2.5,13,2.5,2.5,15,2.5,2.5,7,2.5,2.5
Singaporean,Language C.. ,UG Degree,2.5,0,0,11,2.5,2.5,9,2.5,2.5,15,2.5,0,7,0,0
Singaporean,Law School  ,UG Degree,229,48,18,164,29,10,201,23,11,192,24,11,198,27,12
Singaporean,Law School  ,PG Taught,22,13,5,20,8,2.5,19,8,2.5,19,12,2.5,14,10,2.5
Singaporean,Management  ,UG Degree,32,2.5,2.5,33,7,5,47,2.5,2.5,42,6,2.5,49,2.5,2.5
Singaporean,Management  ,PG Taught,39,12,2.5,38,16,7,35,12,2.5,42,14,7,35,10,6
Singaporean,Mathematics  Mathematics ,UG Degree,32,2.5,0,31,2.5,2.5,24,2.5,2.5,26,2.5,2.5,40,2.5,2.5
Singaporean,Mathematics  Mathematics ,PG Taught,8,0,0,10,2.5,2.5,6,2.5,2.5,2.5,0,0,2.5,0,0
Singaporean,Media and C.. ,PG Taught,16,2.5,2.5,19,5,2.5,18,9,2.5,17,5,2.5,11,2.5,2.5
Singaporean,Methodology ,PG Taught,11,2.5,0,18,6,2.5,12,2.5,2.5,8,2.5,2.5,12,7,2.5
Singaporean,"Philosophy,  Logic and S.. ",UG Degree,63,8,2.5,62,11,2.5,68,2.5,2.5,73,7,2.5,62,9,2.5
Singaporean,"Philosophy,  Logic and S.. ",PG Taught,10,6,5,8,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0,0
Singaporean,Psychological  and Behavio.. ,UG Degree,23,8,2.5,26,9,2.5,27,6,2.5,31,2.5,0,28,11,2.5
Singaporean,Psychological  and Behavio.. ,PG Taught,23,6,5,19,5,2.5,22,8,2.5,16,2.5,2.5,14,2.5,2.5
Singaporean,School of Pu.. ,PG Taught,12,6,2.5,10,2.5,2.5,6,2.5,0,14,6,2.5,18,8,2.5
Singaporean,Social Policy  ,UG Degree,30,2.5,2.5,34,7,2.5,39,2.5,2.5,50,2.5,2.5,40,2.5,0
Singaporean,Social Policy  ,PG Taught,21,10,9,16,8,2.5,19,14,5,22,12,6,10,6,2.5
Singaporean,Sociology  ,UG Degree,15,5,2.5,19,7,2.5,18,0,0,18,2.5,0,14,2.5,2.5
Singaporean,Sociology  ,PG Taught,11,7,2.5,8,2.5,0,6,2.5,2.5,10,7,2.5,19,7,2.5
Singaporean,Statistics  ,UG Degree,18,0,0,12,2.5,2.5,34,2.5,0,35,5,2.5,37,2.5,2.5
Singaporean,Statistics  ,PG Taught,29,6,2.5,14,2.5,0,15,2.5,0,20,2.5,2.5,15,2.5,0
Slovak,Accounting  ,UG Degree,2.5,2.5,0,0,0,0,2.5,2.5,0,2.5,0,0,0,0,0
Slovak,Accounting  ,PG Taught,0,0,0,2.5,0,0,0,0,0,2.5,2.5,2.5,0,0,0
Slovak,Anthropology  ,UG Degree,0,0,0,0,0,0,0,0,0,2.5,0,0,2.5,0,0
Slovak,Anthropology  ,PG Taught,2.5,2.5,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0
Slovak,Economic Hi.. ,UG Degree,0,0,0,2.5,0,0,0,0,0,2.5,0,0,0,0,0
Slovak,Economics  ,UG Degree,7,0,0,9,0,0,5,0,0,2.5,0,0,2.5,0,0
Slovak,Economics  ,PG Taught,2.5,0,0,2.5,2.5,2.5,2.5,2.5,2.5,0,0,0,0,0,0
Slovak,European In.. ,PG Taught,10,2.5,2.5,6,2.5,2.5,2.5,2.5,2.5,0,0,0,2.5,2.5,2.5
Slovak,Finance  ,UG Degree,2.5,2.5,2.5,2.5,2.5,0,2.5,0,0,2.5,2.5,0,2.5,0,0
Slovak,Finance  ,PG Taught,2.5,0,0,7,2.5,2.5,0,0,0,5,2.5,0,2.5,0,0
Slovak,Gender Stud.. ,PG Taught,0,0,0,2.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0
Slovak,Geography  and Environ.. ,UG Degree,2.5,0,0,0,0,0,0,0,0,2.5,2.5,0,2.5,0,0
Slovak,Geography  and Environ.. ,PG Taught,2.5,2.5,0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0,0,0,0,0
Slovak,Government  ,UG Degree,6,0,0,13,0,0,2.5,0,0,2.5,2.5,0,2.5,2.5,2.5
Slovak,Government  ,PG Taught,2.5,2.5,0,2.5,2.5,0,2.5,0,0,0,0,0,2.5,0,0
Slovak,International.. ,PG Taught,0,0,0,2.5,2.5,0,0,0,0,2.5,0,0,2.5,2.5,2.5
Slovak,International  History ,UG Degree,0,0,0,2.5,0,0,2.5,2.5,0,2.5,2.5,0,2.5,0,0
Slovak,International  History ,PG Taught,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0
Slovak,International  Relations ,UG Degree,2.5,0,0,10,0,0,2.5,0,0,5,0,0,2.5,0,0
Slovak,International  Relations ,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0,2.5,2.5,0,2.5,0,0
Slovak,Language C.. ,UG Degree,2.5,2.5,2.5,2.5,2.5,0,0,0,0,0,0,0,2.5,0,0
Slovak,Law School  ,UG Degree,2.5,0,0,2.5,2.5,0,2.5,0,0,2.5,0,0,11,0,0
Slovak,Law School  ,PG Taught,2.5,2.5,2.5,2.5,2.5,0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Slovak,Management  ,UG Degree,7,0,0,2.5,0,0,2.5,0,0,0,0,0,2.5,0,0
Slovak,Management  ,PG Taught,2.5,0,0,6,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0
Slovak,Mathematics  ,UG Degree,0,0,0,2.5,2.5,2.5,2.5,2.5,2.5,0,0,0,2.5,0,0
Slovak,Mathematics  ,PG Taught,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0
Slovak,Media and C.. ,PG Taught,2.5,2.5,2.5,0,0,0,2.5,2.5,2.5,2.5,2.5,0,2.5,2.5,2.5
Slovak,Methodology ,PG Taught,0,0,0,0,0,0,2.5,2.5,0,2.5,0,0,2.5,0,0
Slovak,"Philosophy,  Logic and S.. ",UG Degree,5,2.5,0,2.5,0,0,2.5,0,0,0,0,0,2.5,0,0
Slovak,"Philosophy,  Logic and S.. ",PG Taught,2.5,0,0,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0
Slovak,Psychological  and Behavio.. ,UG Degree,2.5,0,0,2.5,2.5,2.5,0,0,0,0,0,0,2.5,0,0
Slovak,Psychological  and Behavio.. ,PG Taught,2.5,2.5,2.5,2.5,2.5,0,2.5,2.5,0,0,0,0,0,0,0
Slovak,School of Pu.. ,PG Taught,0,0,0,2.5,2.5,0,0,0,0,2.5,2.5,0,2.5,2.5,2.5
Slovak,Social Policy  ,UG Degree,2.5,2.5,0,2.5,0,0,0,0,0,2.5,0,0,2.5,0,0
Slovak,Social Policy  ,PG Taught,0,0,0,0,0,0,2.5,0,0,2.5,2.5,2.5,2.5,2.5,2.5
Slovak,Sociology  Sociology ,UG Degree,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
Slovak,Sociology  Sociology ,PG Taught,2.5,2.5,2.5,2.5,0,0,2.5,0,0,2.5,2.5,2.5,2.5,0,0
Slovak,Statistics  ,UG Degree,0,0,0,2.5,0,0,2.5,0,0,0,0,0,0,0,0
Slovak,Statistics  ,PG Taught,0,0,0,2.5,0,0,0,0,0,0,0,0,5,2.5,2.5
Slovenian,Accounting  ,UG Degree,2.5,0,0,2.5,2.5,0,0,0,0,0,0,0,2.5,0,0
Slovenian,Accounting  ,PG Taught,0,0,0,0,0,0,2.5,0,0,2.5,0,0,2.5,2.5,2.5
Slovenian,Anthropology ,UG Degree,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0
Slovenian,Economic Hi.. ,UG Degree,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0
Slovenian,Economics  ,UG Degree,0,0,0,2.5,0,0,2.5,0,0,0,0,0,0,0,0
Slovenian,Economics  ,PG Taught,0,0,0,2.5,2.5,2.5,2.5,0,0,0,0,0,0,0,0
Slovenian,European In.. ,PG Taught,0,0,0,2.5,2.5,2.5,2.5,2.5,0,2.5,2.5,0,0,0,0
Slovenian,Finance  ,UG Degree,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenian,Finance  ,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,6,2.5,2.5,2.5,2.5,2.5
Slovenian,Gender Stud.. ,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0
Slovenian,Geography .. ,PG Taught,0,0,0,2.5,0,0,0,0,0,2.5,2.5,2.5,0,0,0
Slovenian,Government  ,UG Degree,2.5,0,0,2.5,0,0,2.5,0,0,0,0,0,2.5,0,0
Slovenian,Government  ,PG Taught,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0
Slovenian,Health Policy ,PG Taught,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0
Slovenian,International.. ,PG Taught,0,0,0,2.5,0,0,2.5,2.5,0,0,0,0,0,0,0
Slovenian,International.. ,UG Degree,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0
Slovenian,International  Relations ,UG Degree,2.5,0,0,0,0,0,2.5,0,0,0,0,0,2.5,0,0
Slovenian,International  Relations ,PG Taught,2.5,2.5,2.5,0,0,0,2.5,0,0,0,0,0,2.5,2.5,0
Slovenian,Language C.. ,UG Degree,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0
Slovenian,Law School  ,UG Degree,2.5,0,0,2.5,2.5,2.5,2.5,0,0,2.5,2.5,0,0,0,0
Slovenian,Law School  ,PG Taught,0,0,0,2.5,2.5,0,2.5,2.5,0,2.5,2.5,2.5,2.5,2.5,2.5
Slovenian,Management  ,UG Degree,2.5,0,0,0,0,0,2.5,0,0,0,0,0,2.5,0,0
Slovenian,Management  ,PG Taught,2.5,2.5,0,2.5,0,0,0,0,0,2.5,2.5,2.5,2.5,0,0
Slovenian,Mathematics ,PG Taught,0,0,0,2.5,0,0,0,0,0,2.5,0,0,0,0,0
Slovenian,Methodology ,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,2.5
Slovenian,"Philosophy, .. ",UG Degree,2.5,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0
Slovenian,Psychological  and Behavio.. ,UG Degree,2.5,2.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0
