Nationality,Department,Program,Applications 2019,Offers 2019,Entrances 2019,Applications 2020,Offers 2020,Entrances 2020,Applications 2021,Offers 2021,Entrances 2021,Applications 2022,Offers 2022,Entrances 2022,Applications 2023,Offers 2023,Entrances 2023
Singaporean,Economic History,PG Taught,*,0,0,*,*,*,*,*,0,*,*,0,*,*,0
Singaporean,Economics,UG Degree,187,49,26,200,43,23,190,27,12,181,39,18,171,39,28
Singaporean,Economics,PG Taught,23,14,*,26,13,*,36,21,10,21,12,*,21,13,*
Singaporean,European Institute,PG Taught,*,*,0,*,0,0,*,0,0,*,*,0,*,*,*
Singaporean,Finance,UG Degree,32,10,8,31,15,*,37,9,5,57,10,5,37,*,*
Singaporean,Finance,PG Taught,49,13,8,45,9,*,35,8,*,31,*,*,34,7,*
Singaporean,Gender Studies,PG Taught,*,0,0,*,0,0,*,*,*,*,*,*,0,0,0
Singaporean,Geography and Environment,UG Degree,51,16,*,43,15,*,47,*,*,53,9,*,47,10,*
Singaporean,Geography and Environment,PG Taught,19,9,*,12,6,*,14,5,*,28,10,*,25,6,5
Singaporean,Government,UG Degree,63,7,*,84,12,5,90,5,*,98,12,*,59,10,*
Singaporean,Government,PG Taught,27,9,*,24,12,6,20,8,*,23,11,6,24,12,5
Singaporean,Health Policy,PG Taught,12,*,*,*,*,0,5,*,*,*,*,*,6,*,*
Singaporean,International Development,PG Taught,11,*,*,10,*,*,8,*,*,*,*,0,13,7,*
Singaporean,International History,UG Degree,29,14,*,22,12,*,21,6,*,37,7,*,26,11,7
Singaporean,International History,PG Taught,10,7,*,*,*,*,6,*,*,11,6,6,11,7,6
Singaporean,International Relations,UG Degree,26,13,*,17,11,5,23,*,0,21,6,*,19,*,*
Singaporean,International Relations,PG Taught,14,*,*,20,8,*,13,*,*,15,*,*,7,*,*
Singaporean,Language C..,UG Degree,*,0,0,11,*,*,9,*,*,15,*,0,7,0,0
Singaporean,Law School,UG Degree,229,48,18,164,29,10,201,23,11,192,24,11,198,27,12
Singaporean,Law School,PG Taught,22,13,5,20,8,*,19,8,*,19,12,*,14,10,*
Singaporean,Management,UG Degree,32,*,*,33,7,5,47,*,*,42,6,*,49,*,*
Singaporean,Management,PG Taught,39,12,*,38,16,7,35,12,*,42,14,7,35,10,6
Singaporean,Mathematics Mathematics,UG Degree,32,*,0,31,*,*,24,*,*,26,*,*,40,*,*
Singaporean,Mathematics Mathematics,PG Taught,8,0,0,10,*,*,6,*,*,*,0,0,*,0,0
Singaporean,Media and Communications,PG Taught,16,*,*,19,5,*,18,9,*,17,5,*,11,*,*
Singaporean,Methodology,PG Taught,11,*,0,18,6,*,12,*,*,8,*,*,12,7,*
Singaporean,"Philosophy, Logic and Scientific Method",UG Degree,63,8,*,62,11,*,68,*,*,73,7,*,62,9,*
Singaporean,"Philosophy, Logic and Scientific Method",PG Taught,10,6,5,8,*,*,*,*,*,*,*,*,*,0,0
Singaporean,Psychological and Behavio..,UG Degree,23,8,*,26,9,*,27,6,*,31,*,0,28,11,*
Singaporean,Psychological and Behavio..,PG Taught,23,6,5,19,5,*,22,8,*,16,*,*,14,*,*
Singaporean,School of Public Policy,PG Taught,12,6,*,10,*,*,6,*,0,14,6,*,18,8,*
Singaporean,Social Policy,UG Degree,30,*,*,34,7,*,39,*,*,50,*,*,40,*,0
Singaporean,Social Policy,PG Taught,21,10,9,16,8,*,19,14,5,22,12,6,10,6,*
Singaporean,Sociology,UG Degree,15,5,*,19,7,*,18,0,0,18,*,0,14,*,*
Singaporean,Sociology,PG Taught,11,7,*,8,*,0,6,*,*,10,7,*,19,7,*
Singaporean,Statistics,UG Degree,18,0,0,12,*,*,34,*,0,35,5,*,37,*,*
Singaporean,Statistics,PG Taught,29,6,*,14,*,0,15,*,0,20,*,*,15,*,0
Slovak,Accounting,UG Degree,*,*,0,0,0,0,*,*,0,*,0,0,0,0,0
Slovak,Accounting,PG Taught,0,0,0,*,0,0,0,0,0,*,*,*,0,0,0
Slovak,Anthropology,UG Degree,0,0,0,0,0,0,0,0,0,*,0,0,*,0,0
Slovak,Anthropology,PG Taught,*,*,*,*,*,0,0,0,0,0,0,0,0,0,0
Slovak,Economic Hi..,UG Degree,0,0,0,*,0,0,0,0,0,*,0,0,0,0,0
Slovak,Economics,UG Degree,7,0,0,9,0,0,5,0,0,*,0,0,*,0,0
Slovak,Economics,PG Taught,*,0,0,*,*,*,*,*,*,0,0,0,0,0,0
Slovak,European Institute,PG Taught,10,*,*,6,*,*,*,*,*,0,0,0,*,*,*
Slovak,Finance,UG Degree,*,*,*,*,*,0,*,0,0,*,*,0,*,0,0
Slovak,Finance,PG Taught,*,0,0,7,*,*,0,0,0,5,*,0,*,0,0
Slovak,Gender Studies,PG Taught,0,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Slovak,Geography and Environment,UG Degree,*,0,0,0,0,0,0,0,0,*,*,0,*,0,0
Slovak,Geography and Environment,PG Taught,*,*,0,*,*,*,*,*,*,*,0,0,0,0,0
Slovak,Government,UG Degree,6,0,0,13,0,0,*,0,0,*,*,0,*,*,*
Slovak,Government,PG Taught,*,*,0,*,*,0,*,0,0,0,0,0,*,0,0
Slovak,International Development,PG Taught,0,0,0,*,*,0,0,0,0,*,0,0,*,*,*
Slovak,International History,UG Degree,0,0,0,*,0,0,*,*,0,*,*,0,*,0,0
Slovak,International History,PG Taught,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Slovak,International Relations,UG Degree,*,0,0,10,0,0,*,0,0,5,0,0,*,0,0
Slovak,International Relations,PG Taught,*,*,*,*,*,*,*,*,0,*,*,0,*,0,0
Slovak,Language C..,UG Degree,*,*,*,*,*,0,0,0,0,0,0,0,*,0,0
Slovak,Law School,UG Degree,*,0,0,*,*,0,*,0,0,*,0,0,11,0,0
Slovak,Law School,PG Taught,*,*,*,*,*,0,*,*,*,*,*,*,*,*,*
Slovak,Management,UG Degree,7,0,0,*,0,0,*,0,0,0,0,0,*,0,0
Slovak,Management,PG Taught,*,0,0,6,*,*,*,*,*,*,*,*,*,*,0
Slovak,Mathematics,UG Degree,0,0,0,*,*,*,*,*,*,0,0,0,*,0,0
Slovak,Mathematics,PG Taught,0,0,0,*,*,0,0,0,0,0,0,0,0,0,0
Slovak,Media and Communications,PG Taught,*,*,*,0,0,0,*,*,*,*,*,0,*,*,*
Slovak,Methodology,PG Taught,0,0,0,0,0,0,*,*,0,*,0,0,*,0,0
Slovak,"Philosophy, Logic and Scientific Method",UG Degree,5,*,0,*,0,0,*,0,0,0,0,0,*,0,0
Slovak,"Philosophy, Logic and Scientific Method",PG Taught,*,0,0,*,*,*,0,0,0,0,0,0,0,0,0
Slovak,Psychological and Behavio..,UG Degree,*,0,0,*,*,*,0,0,0,0,0,0,*,0,0
Slovak,Psychological and Behavio..,PG Taught,*,*,*,*,*,0,*,*,0,0,0,0,0,0,0
Slovak,School of Public Policy,PG Taught,0,0,0,*,*,0,0,0,0,*,*,0,*,*,*
Slovak,Social Policy,UG Degree,*,*,0,*,0,0,0,0,0,*,0,0,*,0,0
Slovak,Social Policy,PG Taught,0,0,0,0,0,0,*,0,0,*,*,*,*,*,*
Slovak,Sociology Sociology,UG Degree,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Slovak,Sociology Sociology,PG Taught,*,*,*,*,0,0,*,0,0,*,*,*,*,0,0
Slovak,Statistics,UG Degree,0,0,0,*,0,0,*,0,0,0,0,0,0,0,0
Slovak,Statistics,PG Taught,0,0,0,*,0,0,0,0,0,0,0,0,5,*,*
Slovenian,Accounting,UG Degree,*,0,0,*,*,0,0,0,0,0,0,0,*,0,0
Slovenian,Accounting,PG Taught,0,0,0,0,0,0,*,0,0,*,0,0,*,*,*
Slovenian,Anthropology,UG Degree,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0
Slovenian,Economic Hi..,UG Degree,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0
Slovenian,Economics,UG Degree,0,0,0,*,0,0,*,0,0,0,0,0,0,0,0
Slovenian,Economics,PG Taught,0,0,0,*,*,*,*,0,0,0,0,0,0,0,0
Slovenian,European Institute,PG Taught,0,0,0,*,*,*,*,*,0,*,*,0,0,0,0
Slovenian,Finance,UG Degree,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenian,Finance,PG Taught,*,*,*,*,*,*,*,*,*,6,*,*,*,*,*
Slovenian,Gender Studies,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Slovenian,Geography ..,PG Taught,0,0,0,*,0,0,0,0,0,*,*,*,0,0,0
Slovenian,Government,UG Degree,*,0,0,*,0,0,*,0,0,0,0,0,*,0,0
Slovenian,Government,PG Taught,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0
Slovenian,Health Policy,PG Taught,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0
Slovenian,International Development,PG Taught,0,0,0,*,0,0,*,*,0,0,0,0,0,0,0
Slovenian,International Development,UG Degree,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Slovenian,International Relations,UG Degree,*,0,0,0,0,0,*,0,0,0,0,0,*,0,0
Slovenian,International Relations,PG Taught,*,*,*,0,0,0,*,0,0,0,0,0,*,*,0
Slovenian,Language C..,UG Degree,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0
Slovenian,Law School,UG Degree,*,0,0,*,*,*,*,0,0,*,*,0,0,0,0
Slovenian,Law School,PG Taught,0,0,0,*,*,0,*,*,0,*,*,*,*,*,*
Slovenian,Management,UG Degree,*,0,0,0,0,0,*,0,0,0,0,0,*,0,0
Slovenian,Management,PG Taught,*,*,0,*,0,0,0,0,0,*,*,*,*,0,0
Slovenian,Mathematics,PG Taught,0,0,0,*,0,0,0,0,0,*,0,0,0,0,0
Slovenian,Methodology,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*
Slovenian,"Philosophy, ..",UG Degree,*,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Slovenian,Psychological and Behavio..,UG Degree,*,*,0,*,0,0,0,0,0,0,0,0,0,0,0
Slovenian,Psychological and Behavio..,PG Taught,0,0,0,*,0,0,*,0,0,0,0,0,0,0,0
Slovenian,Social Policy,UG Degree,*,*,0,0,0,0,*,0,0,0,0,0,0,0,0
Slovenian,Social Policy,PG Taught,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenian,Sociology,UG Degree,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Slovenian,Sociology,PG Taught,0,0,0,*,0,0,0,0,0,0,0,0,*,0,0
Slovenian,Statistics,PG Taught,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Solomon,Health Policy,PG Taught,0,0,0,0,0,0,0,0,0,*,*,*,0,0,0
Islands,International Development,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Islands,Law School,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Islands,Social Policy,PG Taught,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Islands,Sociology,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Somalian,Accounting,UG Degree,*,0,0,0,0,0,*,0,0,*,0,0,0,0,0
Somalian,Accounting,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Somalian,Anthropology,UG Degree,*,0,0,0,0,0,*,*,*,0,0,0,0,0,0
Somalian,Economic History,UG Degree,0,0,0,*,*,*,0,0,0,0,0,0,0,0,0
Somalian,Economic History,PG Taught,0,0,0,*,0,0,0,0,0,*,*,0,0,0,0
Somalian,Economics,UG Degree,*,0,0,*,0,0,*,0,0,*,0,0,0,0,0
Somalian,Economics,PG Taught,*,0,0,*,0,0,0,0,0,*,0,0,0,0,0
Somalian,Finance,UG Degree,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somalian,Finance,PG Taught,*,0,0,0,0,0,*,0,0,*,0,0,0,0,0
Somalian,Geography ..,UG Degree,*,*,0,0,0,0,*,*,0,0,0,0,0,0,0
Somalian,Government,UG Degree,*,0,0,*,0,0,0,0,0,0,0,0,*,0,0
Somalian,Government,PG Taught,0,0,0,*,0,0,*,0,0,0,0,0,0,0,0
Somalian,Health Policy,PG Taught,0,0,0,0,0,0,*,*,0,*,*,*,5,*,0
Somalian,International Development,PG Taught,*,0,0,*,*,0,*,0,0,*,0,0,*,0,0
Somalian,International.. International..,UG Degree,0,0,0,*,*,0,*,0,0,0,0,0,*,0,0
Somalian,International.. International..,PG Taught,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Somalian,Law School Management,UG Degree,*,0,0,*,*,*,*,0,0,0,0,0,0,0,0
Somalian,Law School Management,PG Taught,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0
Somalian,Mathematics,UG Degree,*,0,0,0,0,0,*,*,0,*,*,*,0,0,0
Somalian,Mathematics,PG Taught,0,0,0,*,*,*,0,0,0,0,0,0,0,0,0
Somalian,Media and Communications,PG Taught,*,*,0,*,0,0,0,0,0,0,0,0,0,0,0
Somalian,Psychological and Behavioural Sciences,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Somalian,School of Public Policy,PG Taught,0,0,0,*,*,*,0,0,0,*,0,0,0,0,0
Somalian,Social Policy,UG Degree,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0
Somalian,Social Policy,PG Taught,*,0,0,*,0,0,*,0,0,0,0,0,*,0,0
Somalian,Sociology,PG Taught,0,0,0,0,0,0,*,0,0,*,0,0,*,0,0
Somalian,Statistics,UG Degree,0,0,0,0,0,0,0,0,0,*,0,0,*,0,0
South African Accounting,Statistics,UG Degree,10,0,0,10,*,0,10,*,*,9,0,0,9,*,*
South African Accounting,Statistics,PG Taught,*,0,0,*,0,0,*,*,*,*,*,0,*,0,0
South African Accounting,Anthropology,UG Degree,0,0,0,*,0,0,*,0,0,0,0,0,*,0,0
South African Accounting,Anthropology,PG Taught,*,0,0,0,0,0,*,*,0,*,*,0,*,*,0
South African Accounting,Economic History,UG Degree,*,0,0,0,0,0,*,0,0,0,0,0,*,0,0
South African Accounting,Economic History,PG Taught,5,*,*,*,0,0,0,0,0,0,0,0,*,*,0
South African Accounting,Economics,UG Degree,6,*,0,*,0,0,9,0,0,*,0,0,6,0,0
South African Accounting,Economics,PG Taught,*,0,0,5,*,*,*,0,0,*,*,0,*,0,0
South African Accounting,European Institute,PG Taught,*,0,0,0,0,0,0,0,0,0,0,0,*,0,0
South African Accounting,Finance,UG Degree,*,0,0,*,*,*,*,0,0,*,*,0,*,0,0
South African Accounting,Finance,PG Taught,*,0,0,12,*,0,20,*,*,11,*,*,10,*,0
South African Accounting,Gender Studies,PG Taught,6,*,*,*,0,0,*,0,0,*,*,*,*,0,0
South African Accounting,Geography and Environment,UG Degree,0,0,0,*,*,0,*,0,0,*,0,0,*,0,0
South African Accounting,Geography and Environment,PG Taught,14,*,*,11,*,*,7,*,0,12,*,0,13,*,0
South African Accounting,Government,UG Degree,*,*,*,*,0,0,*,0,0,*,0,0,5,*,*
South African Accounting,Government,PG Taught,17,6,*,15,*,*,*,0,0,5,*,*,7,*,*
South African Accounting,Health Policy,PG Taught,7,*,*,7,*,*,6,*,*,7,*,*,7,*,*
South African Accounting,International Development,PG Taught,34,13,5,22,10,0,14,5,*,13,*,*,10,*,*
South African Accounting,International History,UG Degree,*,0,0,*,0,0,0,0,0,*,*,0,*,0,0
South African Accounting,International History,PG Taught,*,0,0,0,0,0,*,*,0,5,*,*,*,0,0
South African Accounting,International Relations,UG Degree,*,0,0,0,0,0,0,0,0,0,0,0,*,*,0
South African Accounting,International Relations,PG Taught,12,*,*,12,*,*,*,0,0,*,*,0,6,*,0
South African Accounting,Law School,UG Degree,9,0,0,8,0,0,*,0,0,9,*,0,6,0,0
South African Accounting,Law School,PG Taught,21,*,*,17,*,0,9,*,*,9,0,0,7,*,0
South African Accounting,Management,UG Degree,*,0,0,*,0,0,*,*,*,*,0,0,6,*,*
South African Accounting,Management,PG Taught,27,7,*,17,*,*,15,*,*,15,*,0,14,*,0
South African Accounting,Mathematics,UG Degree,0,0,0,*,0,0,0,0,0,*,0,0,*,0,0
South African Accounting,Mathematics,PG Taught,5,*,0,*,*,0,*,*,0,*,0,0,*,0,0
South African Accounting,Media and Communications,PG Taught,24,9,*,13,8,*,13,8,*,10,*,0,10,*,*
South African Accounting,Methodology,PG Taught,0,0,0,*,0,0,*,0,0,0,0,0,*,0,0
South African Accounting,"Philosophy, Logic and Scientific Method",UG Degree,*,0,0,*,0,0,6,0,0,*,*,*,*,*,0
South African Accounting,"Philosophy, Logic and Scientific Method",PG Taught,7,*,*,5,*,0,*,*,0,*,*,0,0,0,0
South African Accounting,Psychological and Behavio..,UG Degree,*,0,0,*,0,0,0,0,0,*,0,0,*,*,0
South African Accounting,Psychological and Behavio..,PG Taught,9,*,*,6,0,0,13,*,*,7,*,0,9,*,*
South African School of Pu.. PG Taught,Psychological and Behavio..,,5,*,*,*,*,0,5,*,*,*,*,0,*,*,*
South African School of Pu.. PG Taught,Social Policy,UG Degree,*,0,0,0,0,0,*,0,0,*,0,0,0,0,0
South African School of Pu.. PG Taught,Social Policy,PG Taught,*,0,0,*,*,0,*,*,0,*,0,0,*,*,0
South African School of Pu.. PG Taught,Sociology,UG Degree,0,0,0,*,0,0,0,0,0,*,0,0,*,0,0
South African School of Pu.. PG Taught,Sociology,PG Taught,13,5,*,5,0,0,13,*,*,7,*,*,16,*,*
South African School of Pu.. PG Taught,Statistics,UG Degree,*,0,0,10,*,*,7,0,*,8,*,*,9,*,0
South African School of Pu.. PG Taught,Statistics,PG Taught,8,*,*,6,*,*,0,0,0,*,0,0,*,0,0
South Korean Accounting,Statistics,UG Degree,17,*,*,14,*,0,13,*,*,11,0,0,16,*,*
South Korean Accounting,Statistics,PG Taught,13,*,*,10,*,*,8,*,*,12,7,*,9,*,*
South Korean Accounting,Anthropology,UG Degree,6,*,*,*,*,*,5,*,*,6,*,0,9,*,0
South Korean Accounting,Anthropology,PG Taught,*,0,0,5,*,*,*,*,0,5,*,*,*,*,*
South Korean Accounting,Economic History,UG Degree,6,0,0,7,0,0,10,*,*,12,0,*,11,*,0
South Korean Accounting,Economic History,PG Taught,*,*,*,*,*,*,6,5,*,*,*,0,*,*,*
South Korean Accounting,Economics,UG Degree,59,9,*,67,10,*,66,6,*,67,7,7,40,*,0
South Korean Accounting,Economics,PG Taught,39,9,5,28,12,6,19,*,*,25,8,*,15,9,*
South Korean Accounting,European Institute,PG Taught,6,*,*,5,*,0,6,*,*,*,0,0,*,*,*
South Korean Accounting,Finance,UG Degree,5,*,*,5,0,0,5,0,0,10,*,*,9,0,0
South Korean Accounting,Finance,PG Taught,24,5,*,17,*,*,38,6,*,16,*,0,27,*,*
South Korean Accounting,Gender Studies,PG Taught,19,5,*,*,*,0,6,*,*,9,*,*,5,*,*
South Korean Accounting,Geography and Environment,UG Degree,10,*,*,6,*,0,6,0,0,7,*,0,22,*,0
South Korean Accounting,Geography and Environment,PG Taught,38,9,6,31,14,*,43,13,7,50,15,9,46,11,*
South Korean Accounting,Government,UG Degree,43,7,*,31,5,*,33,*,*,30,7,*,22,*,*
South Korean Accounting,Government,PG Taught,28,*,*,25,8,*,14,*,*,12,*,*,12,*,*
South Korean Accounting,Health Policy,PG Taught,32,18,8,13,9,*,9,8,*,6,*,*,*,*,*
South Korean Accounting,International Development,PG Taught,52,12,8,54,22,14,44,21,9,32,12,7,35,16,10
South Korean Accounting,International History,UG Degree,11,5,*,6,*,*,11,*,0,10,5,*,9,5,*
South Korean Accounting,International History,PG Taught,7,5,5,*,*,*,*,*,*,5,*,*,9,6,5
South Korean Accounting,International Relations,UG Degree,15,5,*,12,*,0,11,*,*,14,5,*,17,*,*
South Korean Accounting,International Relations,PG Taught,32,10,6,37,13,*,25,10,8,23,6,*,16,*,5
South Korean Accounting,Language C..,UG Degree,11,*,0,7,*,*,*,*,0,*,*,0,5,*,0
South Korean Accounting,Law School,UG Degree,34,6,*,14,*,*,22,*,0,16,6,*,24,6,*
South Korean Accounting,Law School,PG Taught,24,11,9,18,*,*,11,*,*,12,*,*,8,*,*
South Korean Accounting,Management,UG Degree,40,5,*,40,11,7,53,6,*,58,5,5,35,*,*
South Korean Accounting,Management,PG Taught,41,10,6,54,13,*,35,18,11,54,16,9,36,11,8
South Korean Accounting,Mathematics,UG Degree,18,*,*,19,*,*,25,5,*,24,*,*,29,6,*
South Korean Accounting,Mathematics,PG Taught,10,*,*,5,*,0,7,0,0,*,0,0,8,*,0
South Korean Accounting,Media and Communications,PG Taught,43,21,9,29,10,8,33,13,8,28,7,*,21,5,*
South Korean Accounting,Methodology,PG Taught,15,0,0,10,*,0,13,*,*,15,*,*,8,*,*
South Korean Accounting,"Philosophy, Logic and Scientific Method",UG Degree,23,*,0,22,6,*,23,*,0,23,*,*,15,*,0
South Korean Accounting,"Philosophy, Logic and Scientific Method",PG Taught,*,*,0,8,*,*,*,*,*,*,0,0,*,*,*
South Korean Accounting,Psychological and Behavio..,UG Degree,*,*,0,10,*,0,11,*,0,12,*,0,17,*,0
South Korean Accounting,Psychological and Behavio..,PG Taught,12,*,*,*,0,0,6,*,*,12,*,*,11,*,*
South Korean Accounting,School of Public Policy,PG Taught,23,15,8,13,9,*,16,11,5,22,13,9,17,12,5
South Korean Accounting,Social Policy,UG Degree,16,*,*,15,*,*,17,*,*,24,*,0,23,*,*
South Korean Accounting,Social Policy,PG Taught,30,7,*,20,7,*,14,5,*,9,5,*,14,*,*
South Korean Accounting,Sociology,UG Degree,*,*,0,*,*,0,11,*,*,*,0,0,8,0,0
South Korean Accounting,Sociology,PG Taught,21,6,0,24,15,6,16,5,*,13,*,*,10,6,*
South Korean Accounting,Statistics,UG Degree,12,*,0,17,*,*,25,*,*,32,*,*,17,*,*
South Korean Accounting,Statistics,PG Taught,18,*,0,24,*,*,16,*,0,13,*,0,17,*,*
South,Accounting,PG Taught,0,0,0,0,0,0,0,0,0,*,0,0,*,0,0
Sudanese,Economics,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
South,European Institute,PG Taught,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Sudanese,European Institute,,,,,,,,,,,,,,,,
Sudanese,Finance,PG Taught,*,0,0,0,0,0,*,0,0,0,0,0,*,0,0
Sudanese,Gender Studies,PG Taught,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Sudanese,Geography ..,PG Taught,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Sudanese,Government,PG Taught,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Sudanese,Health Policy,PG Taught,*,*,*,*,*,0,*,*,*,*,*,*,*,0,0
Sudanese,International Development,PG Taught,*,*,0,*,0,0,*,0,0,*,*,0,*,0,0
Sudanese,International Development,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Sudanese,Law School,UG Degree,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Sudanese,Law School,PG Taught,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudanese,Management,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Sudanese,Mathematics,PG Taught,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Sudanese,Media and Communications,PG Taught,0,0,0,0,0,0,*,*,0,*,*,*,0,0,0
Sudanese,Methodology,PG Taught,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Sudanese,School of Public Policy,PG Taught,*,*,0,0,0,0,*,*,0,*,*,0,0,0,0
Spanish,Accounting,UG Degree,11,*,*,14,*,*,16,*,0,12,*,*,26,*,*
Spanish,Accounting,PG Taught,*,0,0,*,0,0,10,*,*,6,*,*,*,*,*
Spanish,Anthropology,UG Degree,6,0,0,13,*,*,*,0,0,8,0,0,6,0,0
Spanish,Anthropology,PG Taught,*,*,0,6,5,*,*,*,*,*,*,*,*,*,0
Spanish,Economic History,UG Degree,6,0,*,7,0,0,12,0,0,9,0,0,11,*,*
Spanish,Economic History,PG Taught,*,*,*,7,*,*,5,*,*,*,*,0,9,*,*
Spanish,Economics,UG Degree,46,*,0,49,*,0,58,*,*,40,*,*,48,*,*
Spanish,Economics,PG Taught,17,6,6,36,17,8,32,8,*,23,8,*,15,8,*
Spanish,European Institute,PG Taught,21,11,6,32,20,13,20,12,8,21,14,11,24,13,7
Spanish,Finance,UG Degree,6,*,*,10,*,*,14,0,0,15,*,*,15,*,0
Spanish,Finance,PG Taught,25,5,*,28,*,*,34,7,*,26,6,*,29,*,*
Spanish,Gender Studies,PG Taught,*,0,0,20,11,6,12,8,5,*,*,*,*,*,*
Spanish,Geography and Environment,UG Degree,12,*,*,9,5,*,11,*,*,8,*,0,8,*,0
Spanish,Geography and Environment,PG Taught,15,5,5,22,9,*,22,8,*,33,15,10,20,7,7
Spanish,Government,UG Degree,48,*,0,59,*,*,59,*,*,40,*,*,41,5,*
Spanish,Government,PG Taught,22,5,*,30,8,*,21,6,*,23,10,6,13,9,*
Spanish,Health Policy,PG Taught,*,*,*,*,*,*,*,*,*,*,*,*,6,*,*
Spanish,International Development,PG Taught,28,*,*,27,12,8,21,8,7,25,10,11,32,13,9
Spanish,International History,UG Degree,12,*,*,7,5,*,7,*,0,17,*,0,9,*,0
Spanish,International History,PG Taught,9,*,*,6,*,*,5,*,0,*,*,*,7,5,*
Spanish,International Relations,UG Degree,30,*,0,28,*,*,19,*,0,9,0,0,19,*,*
Spanish,International Relations,PG Taught,26,8,6,16,5,6,18,5,*,13,*,*,15,7,5
Spanish,Language C..,UG Degree,9,*,*,8,*,*,5,*,*,7,*,0,*,0,0
Spanish,Law School,UG Degree,18,*,*,16,*,*,26,*,0,20,*,0,22,*,0
Spanish,Law School,PG Taught,25,5,*,17,8,5,12,*,*,20,6,*,13,5,*
Spanish,Management,UG Degree,43,7,*,40,7,5,61,*,*,66,5,*,35,*,*
Spanish,Management,PG Taught,40,11,6,37,8,6,31,9,*,30,9,5,28,7,*
Spanish,Mathematics,UG Degree,20,*,*,29,7,*,22,*,*,23,*,*,22,*,0
Spanish,Mathematics,PG Taught,*,0,0,13,*,*,11,5,*,10,*,0,13,6,*
Spanish,Media and Communications,PG Taught,11,*,*,16,5,*,6,*,0,8,5,*,6,*,*
Spanish,Methodology,PG Taught,8,*,*,6,*,0,5,*,*,11,*,*,*,*,*
Spanish,"Philosophy, Logic and Scientific Method",UG Degree,26,5,*,28,*,*,44,*,*,28,*,*,25,0,0
Spanish,"Philosophy, Logic and Scientific Method",PG Taught,8,*,*,7,*,*,7,*,0,10,5,*,*,*,*
Spanish,Psychological and Behavio..,UG Degree,5,*,0,*,*,0,6,0,0,5,*,*,7,*,*
Spanish,Psychological and Behavio..,PG Taught,*,0,0,11,*,*,8,*,*,7,*,*,*,*,*
Spanish,School of Public Policy,PG Taught,6,*,*,8,*,*,12,9,*,10,*,*,5,*,*
Spanish,Social Policy,UG Degree,14,*,*,9,*,*,12,0,0,11,0,0,8,*,*
Spanish,Social Policy,PG Taught,15,*,*,8,*,*,14,7,*,*,0,0,*,*,*
Spanish,Sociology,UG Degree,5,*,*,*,0,0,0,0,0,*,*,*,5,*,0
Spanish,Sociology,PG Taught,21,9,7,22,10,8,17,9,5,15,8,*,15,5,*
Spanish,Statistics,UG Degree,12,*,*,13,*,*,25,*,*,18,*,*,21,*,*
Spanish,Statistics,PG Taught,*,*,0,13,6,*,17,*,*,10,*,*,5,0,0
Sri Lankan,Accounting,UG Degree,*,0,0,*,0,0,*,0,0,6,*,0,0,0,0
Sri Lankan,Accounting,PG Taught,6,*,*,*,0,0,*,0,0,*,*,0,0,0,0
Sri Lankan,Anthropology,UG Degree,0,0,0,*,*,*,0,0,0,0,0,0,0,0,0
