Nationality,Department,Program,Applications 2019,Offers 2019,Entrances 2019,Applications 2020,Offers 2020,Entrances 2020,Applications 2021,Offers 2021,Entrances 2021,Applications 2022,Offers 2022,Entrances 2022,Applications 2023,Offers 2023,Entrances 2023,Acceptance Rate 2019,Entrance Rate 2019,Acceptance Rate 2020,Entrance Rate 2020,Acceptance Rate 2021,Entrance Rate 2021,Acceptance Rate 2022,Entrance Rate 2022,Acceptance Rate 2023,Entrance Rate 2023
French,Social Policy  ,UG Degree,46.0,13.0,6.0,35.0,10.0,2.5,46.0,2.5,2.5,44.0,7.0,2.5,23.0,2.5,2.5,0.2826086956521739,0.46153846153846156,0.2857142857142857,0.25,0.05434782608695652,1.0,0.1590909090909091,0.35714285714285715,0.10869565217391304,1.0
French,Social Policy  ,PG Taught,30.0,9.0,7.0,35.0,16.0,12.0,29.0,13.0,5.0,22.0,12.0,5.0,15.0,2.5,2.5,0.3,0.7777777777777778,0.45714285714285713,0.75,0.4482758620689655,0.38461538461538464,0.5454545454545454,0.4166666666666667,0.16666666666666666,1.0
French,Sociology  ,UG Degree,13.0,7.0,2.5,11.0,6.0,2.5,9.0,2.5,2.5,6.0,2.5,2.5,2.5,0.0,0.0,0.5384615384615384,0.35714285714285715,0.5454545454545454,0.4166666666666667,0.2777777777777778,1.0,0.4166666666666667,1.0,0.0,
French,Sociology  ,PG Taught,26.0,10.0,2.5,31.0,12.0,7.0,37.0,18.0,10.0,31.0,14.0,9.0,23.0,8.0,5.0,0.38461538461538464,0.25,0.3870967741935484,0.5833333333333334,0.4864864864864865,0.5555555555555556,0.45161290322580644,0.6428571428571429,0.34782608695652173,0.625
French,Statistics  ,UG Degree,32.0,2.5,2.5,33.0,2.5,2.5,32.0,2.5,2.5,24.0,2.5,2.5,34.0,11.0,2.5,0.078125,1.0,0.07575757575757576,1.0,0.078125,1.0,0.10416666666666667,1.0,0.3235294117647059,0.22727272727272727
French,Statistics  ,PG Taught,23.0,2.5,0.0,34.0,2.5,2.5,23.0,2.5,0.0,29.0,2.5,0.0,17.0,2.5,2.5,0.10869565217391304,0.0,0.07352941176470588,1.0,0.10869565217391304,0.0,0.08620689655172414,0.0,0.14705882352941177,1.0
German,Accounting  ,UG Degree,24.0,5.0,2.5,14.0,2.5,2.5,17.0,0.0,0.0,14.0,2.5,2.5,13.0,0.0,0.0,0.20833333333333334,0.5,0.17857142857142858,1.0,0.0,,0.17857142857142858,1.0,0.0,
German,Accounting  ,PG Taught,35.0,18.0,12.0,44.0,30.0,13.0,26.0,16.0,10.0,29.0,11.0,2.5,38.0,13.0,8.0,0.5142857142857142,0.6666666666666666,0.6818181818181818,0.43333333333333335,0.6153846153846154,0.625,0.3793103448275862,0.22727272727272727,0.34210526315789475,0.6153846153846154
German,Anthropology  ,UG Degree,10.0,2.5,0.0,7.0,2.5,0.0,9.0,2.5,0.0,2.5,0.0,0.0,10.0,2.5,2.5,0.25,0.0,0.35714285714285715,0.0,0.2777777777777778,0.0,0.0,,0.25,1.0
German,Anthropology  ,PG Taught,2.5,2.5,2.5,8.0,2.5,2.5,6.0,2.5,2.5,6.0,2.5,2.5,5.0,2.5,2.5,1.0,1.0,0.3125,1.0,0.4166666666666667,1.0,0.4166666666666667,1.0,0.5,1.0
German,Economic  History ,UG Degree,12.0,2.5,2.5,14.0,2.5,2.5,25.0,5.0,2.5,14.0,2.5,0.0,16.0,2.5,0.0,0.20833333333333334,1.0,0.17857142857142858,1.0,0.2,0.5,0.17857142857142858,0.0,0.15625,0.0
German,Economic  History ,PG Taught,22.0,15.0,10.0,22.0,14.0,10.0,10.0,8.0,5.0,20.0,13.0,8.0,17.0,9.0,2.5,0.6818181818181818,0.6666666666666666,0.6363636363636364,0.7142857142857143,0.8,0.625,0.65,0.6153846153846154,0.5294117647058824,0.2777777777777778
German,Economics  ,UG Degree,60.0,6.0,2.5,64.0,2.5,0.0,57.0,2.5,2.5,67.0,5.0,2.5,72.0,2.5,2.5,0.1,0.4166666666666667,0.0390625,0.0,0.043859649122807015,1.0,0.07462686567164178,0.5,0.034722222222222224,1.0
German,Economics  ,PG Taught,48.0,24.0,11.0,74.0,42.0,17.0,66.0,33.0,15.0,64.0,38.0,9.0,41.0,20.0,9.0,0.5,0.4583333333333333,0.5675675675675675,0.40476190476190477,0.5,0.45454545454545453,0.59375,0.23684210526315788,0.4878048780487805,0.45
German,European In.. ,PG Taught,72.0,35.0,23.0,50.0,29.0,23.0,76.0,38.0,23.0,70.0,41.0,25.0,48.0,30.0,18.0,0.4861111111111111,0.6571428571428571,0.58,0.7931034482758621,0.5,0.6052631578947368,0.5857142857142857,0.6097560975609756,0.625,0.6
German,Finance  ,UG Degree,13.0,2.5,2.5,8.0,0.0,0.0,11.0,2.5,2.5,17.0,5.0,2.5,20.0,5.0,2.5,0.19230769230769232,1.0,0.0,,0.22727272727272727,1.0,0.29411764705882354,0.5,0.25,0.5
German,Finance  ,PG Taught,101.0,35.0,21.0,109.0,39.0,26.0,76.0,32.0,12.0,105.0,45.0,29.0,117.0,46.0,20.0,0.3465346534653465,0.6,0.3577981651376147,0.6666666666666666,0.42105263157894735,0.375,0.42857142857142855,0.6444444444444445,0.39316239316239315,0.43478260869565216
German,Gender Stud.. ,PG Taught,9.0,2.5,2.5,12.0,6.0,2.5,20.0,8.0,2.5,14.0,5.0,2.5,10.0,5.0,2.5,0.2777777777777778,1.0,0.5,0.4166666666666667,0.4,0.3125,0.35714285714285715,0.5,0.5,0.5
German,Geography  and Environ.. ,UG Degree,17.0,6.0,2.5,27.0,12.0,2.5,20.0,0.0,0.0,19.0,2.5,2.5,19.0,2.5,0.0,0.35294117647058826,0.4166666666666667,0.4444444444444444,0.20833333333333334,0.0,,0.13157894736842105,1.0,0.13157894736842105,0.0
German,Geography  and Environ.. ,PG Taught,55.0,15.0,7.0,68.0,25.0,12.0,66.0,18.0,11.0,85.0,29.0,13.0,64.0,23.0,11.0,0.2727272727272727,0.4666666666666667,0.36764705882352944,0.48,0.2727272727272727,0.6111111111111112,0.3411764705882353,0.4482758620689655,0.359375,0.4782608695652174
German,Government  ,UG Degree,75.0,2.5,2.5,55.0,7.0,5.0,67.0,2.5,2.5,56.0,7.0,2.5,53.0,14.0,5.0,0.03333333333333333,1.0,0.12727272727272726,0.7142857142857143,0.03731343283582089,1.0,0.125,0.35714285714285715,0.2641509433962264,0.35714285714285715
German,Government  ,PG Taught,72.0,31.0,21.0,60.0,28.0,13.0,79.0,41.0,24.0,69.0,33.0,17.0,48.0,22.0,16.0,0.4305555555555556,0.6774193548387096,0.4666666666666667,0.4642857142857143,0.5189873417721519,0.5853658536585366,0.4782608695652174,0.5151515151515151,0.4583333333333333,0.7272727272727273
German,Health Policy ,PG Taught,15.0,8.0,2.5,19.0,14.0,10.0,11.0,7.0,2.5,19.0,11.0,5.0,13.0,5.0,2.5,0.5333333333333333,0.3125,0.7368421052631579,0.7142857142857143,0.6363636363636364,0.35714285714285715,0.5789473684210527,0.45454545454545453,0.38461538461538464,0.5
German,International.. ,PG Taught,44.0,20.0,12.0,45.0,26.0,19.0,43.0,17.0,11.0,25.0,17.0,12.0,53.0,18.0,12.0,0.45454545454545453,0.6,0.5777777777777777,0.7307692307692307,0.3953488372093023,0.6470588235294118,0.68,0.7058823529411765,0.33962264150943394,0.6666666666666666
German,International  History ,UG Degree,15.0,5.0,2.5,13.0,5.0,2.5,12.0,2.5,0.0,22.0,5.0,2.5,21.0,2.5,2.5,0.3333333333333333,0.5,0.38461538461538464,0.5,0.20833333333333334,0.0,0.22727272727272727,0.5,0.11904761904761904,1.0
German,International  History ,PG Taught,22.0,12.0,9.0,8.0,8.0,10.0,14.0,8.0,5.0,16.0,5.0,2.5,21.0,11.0,8.0,0.5454545454545454,0.75,1.0,1.25,0.5714285714285714,0.625,0.3125,0.5,0.5238095238095238,0.7272727272727273
German,International  Relations ,UG Degree,35.0,2.5,0.0,31.0,0.0,0.0,23.0,2.5,2.5,22.0,5.0,2.5,21.0,5.0,2.5,0.07142857142857142,0.0,0.0,,0.10869565217391304,1.0,0.22727272727272727,0.5,0.23809523809523808,0.5
German,International  Relations ,PG Taught,115.0,33.0,21.0,80.0,45.0,30.0,93.0,39.0,25.0,91.0,39.0,30.0,68.0,35.0,22.0,0.28695652173913044,0.6363636363636364,0.5625,0.6666666666666666,0.41935483870967744,0.6410256410256411,0.42857142857142855,0.7692307692307693,0.5147058823529411,0.6285714285714286
German,Language C.. ,UG Degree,9.0,2.5,2.5,11.0,8.0,2.5,10.0,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,0.2777777777777778,1.0,0.7272727272727273,0.3125,0.25,1.0,1.0,0.0,1.0,0.0
German,Law School  ,UG Degree,39.0,8.0,2.5,42.0,8.0,2.5,32.0,8.0,2.5,34.0,2.5,0.0,35.0,2.5,2.5,0.20512820512820512,0.3125,0.19047619047619047,0.3125,0.25,0.3125,0.07352941176470588,0.0,0.07142857142857142,1.0
German,Law School  ,PG Taught,73.0,35.0,21.0,63.0,36.0,13.0,61.0,32.0,14.0,59.0,32.0,12.0,82.0,49.0,19.0,0.4794520547945205,0.6,0.5714285714285714,0.3611111111111111,0.5245901639344263,0.4375,0.5423728813559322,0.375,0.5975609756097561,0.3877551020408163
German,Management  ,UG Degree,63.0,9.0,6.0,45.0,9.0,2.5,63.0,2.5,2.5,64.0,6.0,2.5,52.0,5.0,2.5,0.14285714285714285,0.6666666666666666,0.2,0.2777777777777778,0.03968253968253968,1.0,0.09375,0.4166666666666667,0.09615384615384616,0.5
German,Management  ,PG Taught,197.0,92.0,52.0,186.0,75.0,47.0,177.0,80.0,42.0,141.0,57.0,35.0,153.0,66.0,46.0,0.467005076142132,0.5652173913043478,0.4032258064516129,0.6266666666666667,0.4519774011299435,0.525,0.40425531914893614,0.6140350877192983,0.43137254901960786,0.696969696969697
German,Mathematics  ,UG Degree,14.0,2.5,2.5,24.0,10.0,5.0,13.0,2.5,0.0,14.0,2.5,2.5,20.0,2.5,2.5,0.17857142857142858,1.0,0.4166666666666667,0.5,0.19230769230769232,0.0,0.17857142857142858,1.0,0.125,1.0
German,Mathematics  ,PG Taught,18.0,8.0,2.5,15.0,2.5,2.5,9.0,2.5,0.0,14.0,8.0,2.5,8.0,2.5,0.0,0.4444444444444444,0.3125,0.16666666666666666,1.0,0.2777777777777778,0.0,0.5714285714285714,0.3125,0.3125,0.0
German,Media and C.. ,PG Taught,29.0,11.0,7.0,22.0,7.0,2.5,30.0,7.0,2.5,23.0,8.0,6.0,19.0,7.0,5.0,0.3793103448275862,0.6363636363636364,0.3181818181818182,0.35714285714285715,0.23333333333333334,0.35714285714285715,0.34782608695652173,0.75,0.3684210526315789,0.7142857142857143
German,Methodology ,PG Taught,19.0,6.0,2.5,21.0,8.0,2.5,16.0,5.0,0.0,20.0,9.0,2.5,19.0,12.0,5.0,0.3157894736842105,0.4166666666666667,0.38095238095238093,0.3125,0.3125,0.0,0.45,0.2777777777777778,0.631578947368421,0.4166666666666667
German,"Philosophy,  Logic and S.. ",UG Degree,108.0,11.0,2.5,71.0,5.0,2.5,77.0,2.5,2.5,55.0,2.5,2.5,59.0,5.0,2.5,0.10185185185185185,0.22727272727272727,0.07042253521126761,0.5,0.032467532467532464,1.0,0.045454545454545456,1.0,0.0847457627118644,0.5
German,"Philosophy,  Logic and S.. ",PG Taught,33.0,18.0,12.0,18.0,5.0,2.5,27.0,12.0,9.0,23.0,8.0,6.0,11.0,5.0,2.5,0.5454545454545454,0.6666666666666666,0.2777777777777778,0.5,0.4444444444444444,0.75,0.34782608695652173,0.75,0.45454545454545453,0.5
German,Psychological  and Behavio.. ,UG Degree,18.0,2.5,2.5,18.0,7.0,0.0,21.0,2.5,2.5,14.0,2.5,0.0,15.0,2.5,2.5,0.1388888888888889,1.0,0.3888888888888889,0.0,0.11904761904761904,1.0,0.17857142857142858,0.0,0.16666666666666666,1.0
German,Psychological  and Behavio.. ,PG Taught,85.0,31.0,21.0,88.0,40.0,27.0,67.0,30.0,18.0,92.0,33.0,23.0,83.0,33.0,24.0,0.36470588235294116,0.6774193548387096,0.45454545454545453,0.675,0.44776119402985076,0.6,0.358695652173913,0.696969696969697,0.39759036144578314,0.7272727272727273
German,School of Pu.. ,PG Taught,15.0,10.0,8.0,14.0,8.0,2.5,17.0,9.0,5.0,28.0,12.0,7.0,17.0,8.0,8.0,0.6666666666666666,0.8,0.5714285714285714,0.3125,0.5294117647058824,0.5555555555555556,0.42857142857142855,0.5833333333333334,0.47058823529411764,1.0
German,Social Policy  ,UG Degree,25.0,8.0,2.5,8.0,2.5,0.0,13.0,0.0,0.0,17.0,2.5,0.0,14.0,2.5,2.5,0.32,0.3125,0.3125,0.0,0.0,,0.14705882352941177,0.0,0.17857142857142858,1.0
German,Social Policy  ,PG Taught,25.0,8.0,7.0,9.0,6.0,0.0,20.0,11.0,5.0,20.0,7.0,2.5,14.0,9.0,5.0,0.32,0.875,0.6666666666666666,0.0,0.55,0.45454545454545453,0.35,0.35714285714285715,0.6428571428571429,0.5555555555555556
German,Sociology  ,UG Degree,0.0,0.0,0.0,5.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,,,0.0,,1.0,0.0,0.0,,0.0,
German,Sociology  ,PG Taught,48.0,23.0,13.0,39.0,22.0,11.0,49.0,23.0,13.0,33.0,19.0,6.0,29.0,21.0,8.0,0.4791666666666667,0.5652173913043478,0.5641025641025641,0.5,0.46938775510204084,0.5652173913043478,0.5757575757575758,0.3157894736842105,0.7241379310344828,0.38095238095238093
German,Statistics  ,UG Degree,5.0,0.0,0.0,8.0,2.5,0.0,12.0,2.5,2.5,13.0,2.5,0.0,12.0,0.0,0.0,0.0,,0.3125,0.0,0.20833333333333334,1.0,0.19230769230769232,0.0,0.0,
German,Statistics  ,PG Taught,46.0,6.0,2.5,34.0,2.5,2.5,21.0,2.5,2.5,21.0,2.5,0.0,19.0,6.0,2.5,0.13043478260869565,0.4166666666666667,0.07352941176470588,1.0,0.11904761904761904,1.0,0.11904761904761904,0.0,0.3157894736842105,0.4166666666666667
Irish,Accounting  ,UG Degree,13.0,0.0,0.0,8.0,2.5,2.5,14.0,2.5,2.5,9.0,2.5,0.0,11.0,2.5,0.0,0.0,,0.3125,1.0,0.17857142857142858,1.0,0.2777777777777778,0.0,0.22727272727272727,0.0
Irish,Accounting  ,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,,,0.0,,1.0,1.0,1.0,0.0,1.0,0.0
Irish,Anthropology  ,UG Degree,7.0,2.5,0.0,11.0,2.5,2.5,5.0,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0,0.35714285714285715,0.0,0.22727272727272727,1.0,0.5,1.0,1.0,0.0,0.0,
Irish,Anthropology  ,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5,,,1.0,1.0,,,1.0,0.0,1.0,1.0
Irish,Economic  History ,UG Degree,6.0,2.5,0.0,5.0,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,10.0,2.5,2.5,0.4166666666666667,0.0,0.5,0.0,0.0,,0.0,,0.25,1.0
Irish,Economic  History ,PG Taught,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,
Irish,Economics  ,UG Degree,15.0,2.5,2.5,27.0,2.5,0.0,36.0,2.5,2.5,26.0,2.5,2.5,18.0,2.5,2.5,0.16666666666666666,1.0,0.09259259259259259,0.0,0.06944444444444445,1.0,0.09615384615384616,1.0,0.1388888888888889,1.0
Irish,Economics  ,PG Taught,2.5,2.5,0.0,2.5,2.5,2.5,11.0,2.5,0.0,5.0,2.5,2.5,5.0,2.5,2.5,1.0,0.0,1.0,1.0,0.22727272727272727,0.0,0.5,1.0,0.5,1.0
Irish,European In.. ,PG Taught,5.0,2.5,2.5,8.0,5.0,2.5,2.5,2.5,2.5,6.0,2.5,2.5,6.0,2.5,2.5,0.5,1.0,0.625,0.5,1.0,1.0,0.4166666666666667,1.0,0.4166666666666667,1.0
Irish,Finance  ,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,10.0,0.0,0.0,7.0,2.5,0.0,9.0,0.0,0.0,0.0,,0.0,,0.0,,0.35714285714285715,0.0,0.0,
Irish,Finance  ,PG Taught,12.0,2.5,0.0,17.0,2.5,2.5,11.0,2.5,0.0,24.0,6.0,5.0,13.0,2.5,0.0,0.20833333333333334,0.0,0.14705882352941177,1.0,0.22727272727272727,0.0,0.25,0.8333333333333334,0.19230769230769232,0.0
Irish,Gender Stud.. ,PG Taught,2.5,0.0,0.0,5.0,2.5,2.5,10.0,8.0,6.0,2.5,2.5,2.5,2.5,2.5,0.0,0.0,,0.5,1.0,0.8,0.75,1.0,1.0,1.0,0.0
Irish,Geography  and Environ.. ,UG Degree,2.5,0.0,0.0,8.0,2.5,0.0,5.0,2.5,0.0,7.0,2.5,0.0,5.0,2.5,0.0,0.0,,0.3125,0.0,0.5,0.0,0.35714285714285715,0.0,0.5,0.0
Irish,Geography  and Environ.. ,PG Taught,13.0,7.0,2.5,10.0,2.5,2.5,20.0,9.0,6.0,5.0,2.5,2.5,7.0,2.5,2.5,0.5384615384615384,0.35714285714285715,0.25,1.0,0.45,0.6666666666666666,0.5,1.0,0.35714285714285715,1.0
Irish,Government  ,UG Degree,12.0,2.5,0.0,17.0,2.5,2.5,22.0,2.5,2.5,20.0,2.5,2.5,26.0,7.0,2.5,0.20833333333333334,0.0,0.14705882352941177,1.0,0.11363636363636363,1.0,0.125,1.0,0.2692307692307692,0.35714285714285715
Irish,Government  ,PG Taught,10.0,5.0,2.5,8.0,2.5,2.5,2.5,0.0,0.0,8.0,6.0,2.5,9.0,5.0,2.5,0.5,0.5,0.3125,1.0,0.0,,0.75,0.4166666666666667,0.5555555555555556,0.5
Irish,Health Policy ,PG Taught,2.5,2.5,0.0,7.0,5.0,2.5,5.0,2.5,2.5,2.5,2.5,2.5,5.0,2.5,2.5,1.0,0.0,0.7142857142857143,0.5,0.5,1.0,1.0,1.0,0.5,1.0
Irish,International.. ,PG Taught,11.0,2.5,2.5,11.0,2.5,2.5,14.0,8.0,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.22727272727272727,1.0,0.22727272727272727,1.0,0.5714285714285714,0.3125,1.0,1.0,0.0,
Irish,International  History ,UG Degree,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,9.0,2.5,2.5,9.0,2.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.2777777777777778,1.0,0.2777777777777778,0.0
Irish,International  History ,PG Taught,6.0,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,9.0,2.5,2.5,2.5,2.5,2.5,0.4166666666666667,1.0,1.0,0.0,1.0,1.0,0.2777777777777778,1.0,1.0,1.0
Irish,International  Relations ,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,5.0,2.5,2.5,2.5,0.0,0.0,1.0,0.0,0.0,,0.0,,0.5,1.0,0.0,
Irish,International  Relations ,PG Taught,10.0,2.5,2.5,10.0,5.0,2.5,10.0,2.5,0.0,7.0,2.5,0.0,8.0,2.5,2.5,0.25,1.0,0.5,0.5,0.25,0.0,0.35714285714285715,0.0,0.3125,1.0
Irish,Language C.. ,UG Degree,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,
Irish,Law School  ,UG Degree,20.0,2.5,0.0,23.0,6.0,2.5,25.0,5.0,2.5,30.0,6.0,2.5,21.0,2.5,2.5,0.125,0.0,0.2608695652173913,0.4166666666666667,0.2,0.5,0.2,0.4166666666666667,0.11904761904761904,1.0
Irish,Law School  ,PG Taught,24.0,12.0,5.0,25.0,17.0,6.0,31.0,26.0,11.0,15.0,6.0,2.5,17.0,13.0,6.0,0.5,0.4166666666666667,0.68,0.35294117647058826,0.8387096774193549,0.4230769230769231,0.4,0.4166666666666667,0.7647058823529411,0.46153846153846156
Irish,Management  ,UG Degree,5.0,2.5,0.0,6.0,2.5,0.0,9.0,0.0,0.0,7.0,2.5,2.5,5.0,0.0,0.0,0.5,0.0,0.4166666666666667,0.0,0.0,,0.35714285714285715,1.0,0.0,
Irish,Management  ,PG Taught,11.0,2.5,2.5,19.0,7.0,2.5,8.0,6.0,2.5,13.0,5.0,2.5,9.0,2.5,2.5,0.22727272727272727,1.0,0.3684210526315789,0.35714285714285715,0.75,0.4166666666666667,0.38461538461538464,0.5,0.2777777777777778,1.0
Irish,Mathematics  ,UG Degree,2.5,2.5,0.0,10.0,2.5,2.5,12.0,2.5,2.5,11.0,2.5,0.0,10.0,0.0,0.0,1.0,0.0,0.25,1.0,0.20833333333333334,1.0,0.22727272727272727,0.0,0.0,
Irish,Mathematics  ,PG Taught,6.0,2.5,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5,2.5,0.0,0.0,0.4166666666666667,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,
Irish,Media and C.. ,PG Taught,7.0,2.5,2.5,8.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,0.35714285714285715,1.0,0.75,0.4166666666666667,1.0,1.0,1.0,0.0,1.0,1.0
Irish,Methodology ,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,0.0,,1.0,1.0,1.0,1.0,,,1.0,1.0
Irish,"Philosophy,  Logic and S.. ",UG Degree,12.0,2.5,0.0,14.0,2.5,2.5,13.0,2.5,0.0,15.0,2.5,2.5,13.0,2.5,2.5,0.20833333333333334,0.0,0.17857142857142858,1.0,0.19230769230769232,0.0,0.16666666666666666,1.0,0.19230769230769232,1.0
Irish,"Philosophy,  Logic and S.. ",PG Taught,2.5,2.5,2.5,6.0,2.5,0.0,2.5,2.5,0.0,6.0,2.5,2.5,8.0,2.5,2.5,1.0,1.0,0.4166666666666667,0.0,1.0,0.0,0.4166666666666667,1.0,0.3125,1.0
Irish,Psychological  and Behavio.. ,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,6.0,2.5,0.0,2.5,2.5,0.0,1.0,0.0,0.0,,0.0,,0.4166666666666667,0.0,1.0,0.0
Irish,Psychological  and Behavio.. ,PG Taught,5.0,2.5,2.5,12.0,2.5,2.5,9.0,2.5,2.5,11.0,2.5,2.5,9.0,6.0,2.5,0.5,1.0,0.20833333333333334,1.0,0.2777777777777778,1.0,0.22727272727272727,1.0,0.6666666666666666,0.4166666666666667
Irish,School of Pu.. ,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,,,0.0,,,,1.0,1.0,1.0,1.0
Irish,Social Policy  ,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,
Irish,Social Policy  ,PG Taught,7.0,2.5,2.5,5.0,2.5,2.5,7.0,2.5,2.5,8.0,6.0,2.5,2.5,2.5,2.5,0.35714285714285715,1.0,0.5,1.0,0.35714285714285715,1.0,0.75,0.4166666666666667,1.0,1.0
Irish,Sociology  ,UG Degree,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,
Irish,Sociology  ,PG Taught,7.0,2.5,2.5,9.0,2.5,2.5,9.0,5.0,2.5,2.5,2.5,2.5,12.0,7.0,2.5,0.35714285714285715,1.0,0.2777777777777778,1.0,0.5555555555555556,0.5,1.0,1.0,0.5833333333333334,0.35714285714285715
Irish,Statistics  ,UG Degree,9.0,2.5,2.5,11.0,2.5,0.0,7.0,2.5,2.5,16.0,5.0,2.5,16.0,2.5,2.5,0.2777777777777778,1.0,0.22727272727272727,0.0,0.35714285714285715,1.0,0.3125,0.5,0.15625,1.0
Irish,Statistics  ,PG Taught,2.5,2.5,0.0,8.0,2.5,2.5,2.5,2.5,0.0,6.0,2.5,0.0,2.5,2.5,2.5,1.0,0.0,0.3125,1.0,1.0,0.0,0.4166666666666667,0.0,1.0,1.0
Italian,Accounting  ,UG Degree,30.0,2.5,2.5,34.0,2.5,2.5,25.0,2.5,0.0,21.0,2.5,2.5,28.0,2.5,0.0,0.08333333333333333,1.0,0.07352941176470588,1.0,0.1,0.0,0.11904761904761904,1.0,0.08928571428571429,0.0
Italian,Accounting  ,PG Taught,36.0,17.0,12.0,29.0,14.0,8.0,31.0,18.0,10.0,22.0,8.0,2.5,27.0,9.0,2.5,0.4722222222222222,0.7058823529411765,0.4827586206896552,0.5714285714285714,0.5806451612903226,0.5555555555555556,0.36363636363636365,0.3125,0.3333333333333333,0.2777777777777778
Italian,Anthropology  ,UG Degree,12.0,2.5,2.5,11.0,2.5,0.0,13.0,2.5,2.5,7.0,2.5,0.0,10.0,2.5,2.5,0.20833333333333334,1.0,0.22727272727272727,0.0,0.19230769230769232,1.0,0.35714285714285715,0.0,0.25,1.0
Italian,Anthropology  ,PG Taught,9.0,5.0,2.5,9.0,2.5,2.5,6.0,2.5,2.5,5.0,2.5,2.5,0.0,0.0,0.0,0.5555555555555556,0.5,0.2777777777777778,1.0,0.4166666666666667,1.0,0.5,1.0,,
Italian,Economic  History ,UG Degree,12.0,2.5,2.5,19.0,2.5,2.5,25.0,2.5,2.5,22.0,2.5,2.5,19.0,2.5,2.5,0.20833333333333334,1.0,0.13157894736842105,1.0,0.1,1.0,0.11363636363636363,1.0,0.13157894736842105,1.0
Italian,Economic  History ,PG Taught,11.0,6.0,2.5,13.0,6.0,2.5,10.0,2.5,2.5,15.0,6.0,5.0,8.0,2.5,2.5,0.5454545454545454,0.4166666666666667,0.46153846153846156,0.4166666666666667,0.25,1.0,0.4,0.8333333333333334,0.3125,1.0
Italian,Economics  ,UG Degree,84.0,6.0,2.5,59.0,0.0,0.0,58.0,0.0,0.0,68.0,5.0,2.5,51.0,2.5,0.0,0.07142857142857142,0.4166666666666667,0.0,,0.0,,0.07352941176470588,0.5,0.049019607843137254,0.0
Italian,Economics  ,PG Taught,61.0,19.0,5.0,58.0,17.0,7.0,45.0,14.0,5.0,46.0,21.0,11.0,35.0,12.0,5.0,0.3114754098360656,0.2631578947368421,0.29310344827586204,0.4117647058823529,0.3111111111111111,0.35714285714285715,0.45652173913043476,0.5238095238095238,0.34285714285714286,0.4166666666666667
Italian,European In.. ,PG Taught,95.0,53.0,41.0,63.0,46.0,51.0,48.0,23.0,29.0,56.0,33.0,32.0,74.0,46.0,37.0,0.5578947368421052,0.7735849056603774,0.7301587301587301,1.108695652173913,0.4791666666666667,1.2608695652173914,0.5892857142857143,0.9696969696969697,0.6216216216216216,0.8043478260869565
Italian,Finance  ,UG Degree,18.0,2.5,2.5,18.0,2.5,2.5,28.0,2.5,2.5,35.0,2.5,2.5,28.0,2.5,2.5,0.1388888888888889,1.0,0.1388888888888889,1.0,0.08928571428571429,1.0,0.07142857142857142,1.0,0.08928571428571429,1.0
Italian,Finance  ,PG Taught,122.0,27.0,15.0,127.0,33.0,22.0,130.0,36.0,19.0,112.0,26.0,13.0,124.0,35.0,23.0,0.22131147540983606,0.5555555555555556,0.25984251968503935,0.6666666666666666,0.27692307692307694,0.5277777777777778,0.23214285714285715,0.5,0.28225806451612906,0.6571428571428571
