Nationality,Department,Program,Applications 2019,Offers 2019,Entrances 2019,Applications 2020,Offers 2020,Entrances 2020,Applications 2021,Offers 2021,Entrances 2021,Applications 2022,Offers 2022,Entrances 2022,Applications 2023,Offers 2023,Entrances 2023,Acceptance Rate 2019,Entrance Rate 2019,Acceptance Rate 2020,Entrance Rate 2020,Acceptance Rate 2021,Entrance Rate 2021,Acceptance Rate 2022,Entrance Rate 2022,Acceptance Rate 2023,Entrance Rate 2023
Spanish,Law School  ,UG Degree,18.0,2.5,2.5,16.0,2.5,2.5,26.0,2.5,0.0,20.0,2.5,0.0,22.0,2.5,0.0,0.1388888888888889,1.0,0.15625,1.0,0.09615384615384616,0.0,0.125,0.0,0.11363636363636363,0.0
Spanish,Law School  ,PG Taught,25.0,5.0,2.5,17.0,8.0,5.0,12.0,2.5,2.5,20.0,6.0,2.5,13.0,5.0,2.5,0.2,0.5,0.47058823529411764,0.625,0.20833333333333334,1.0,0.3,0.4166666666666667,0.38461538461538464,0.5
Spanish,Management  ,UG Degree,43.0,7.0,2.5,40.0,7.0,5.0,61.0,2.5,2.5,66.0,5.0,2.5,35.0,2.5,2.5,0.16279069767441862,0.35714285714285715,0.175,0.7142857142857143,0.040983606557377046,1.0,0.07575757575757576,0.5,0.07142857142857142,1.0
Spanish,Management  ,PG Taught,40.0,11.0,6.0,37.0,8.0,6.0,31.0,9.0,2.5,30.0,9.0,5.0,28.0,7.0,2.5,0.275,0.5454545454545454,0.21621621621621623,0.75,0.2903225806451613,0.2777777777777778,0.3,0.5555555555555556,0.25,0.35714285714285715
Spanish,Mathematics  ,UG Degree,20.0,2.5,2.5,29.0,7.0,2.5,22.0,2.5,2.5,23.0,2.5,2.5,22.0,2.5,0.0,0.125,1.0,0.2413793103448276,0.35714285714285715,0.11363636363636363,1.0,0.10869565217391304,1.0,0.11363636363636363,0.0
Spanish,Mathematics  ,PG Taught,2.5,0.0,0.0,13.0,2.5,2.5,11.0,5.0,2.5,10.0,2.5,0.0,13.0,6.0,2.5,0.0,,0.19230769230769232,1.0,0.45454545454545453,0.5,0.25,0.0,0.46153846153846156,0.4166666666666667
Spanish,Media and C.. ,PG Taught,11.0,2.5,2.5,16.0,5.0,2.5,6.0,2.5,0.0,8.0,5.0,2.5,6.0,2.5,2.5,0.22727272727272727,1.0,0.3125,0.5,0.4166666666666667,0.0,0.625,0.5,0.4166666666666667,1.0
Spanish,Methodology ,PG Taught,8.0,2.5,2.5,6.0,2.5,0.0,5.0,2.5,2.5,11.0,2.5,2.5,2.5,2.5,2.5,0.3125,1.0,0.4166666666666667,0.0,0.5,1.0,0.22727272727272727,1.0,1.0,1.0
Spanish,"Philosophy,  Logic and S.. ",UG Degree,26.0,5.0,2.5,28.0,2.5,2.5,44.0,2.5,2.5,28.0,2.5,2.5,25.0,0.0,0.0,0.19230769230769232,0.5,0.08928571428571429,1.0,0.056818181818181816,1.0,0.08928571428571429,1.0,0.0,
Spanish,"Philosophy,  Logic and S.. ",PG Taught,8.0,2.5,2.5,7.0,2.5,2.5,7.0,2.5,0.0,10.0,5.0,2.5,2.5,2.5,2.5,0.3125,1.0,0.35714285714285715,1.0,0.35714285714285715,0.0,0.5,0.5,1.0,1.0
Spanish,Psychological  and Behavio.. ,UG Degree,5.0,2.5,0.0,2.5,2.5,0.0,6.0,0.0,0.0,5.0,2.5,2.5,7.0,2.5,2.5,0.5,0.0,1.0,0.0,0.0,,0.5,1.0,0.35714285714285715,1.0
Spanish,Psychological  and Behavio.. ,PG Taught,2.5,0.0,0.0,11.0,2.5,2.5,8.0,2.5,2.5,7.0,2.5,2.5,2.5,2.5,2.5,0.0,,0.22727272727272727,1.0,0.3125,1.0,0.35714285714285715,1.0,1.0,1.0
Spanish,School of Pu.. ,PG Taught,6.0,2.5,2.5,8.0,2.5,2.5,12.0,9.0,2.5,10.0,2.5,2.5,5.0,2.5,2.5,0.4166666666666667,1.0,0.3125,1.0,0.75,0.2777777777777778,0.25,1.0,0.5,1.0
Spanish,Social Policy  ,UG Degree,14.0,2.5,2.5,9.0,2.5,2.5,12.0,0.0,0.0,11.0,0.0,0.0,8.0,2.5,2.5,0.17857142857142858,1.0,0.2777777777777778,1.0,0.0,,0.0,,0.3125,1.0
Spanish,Social Policy  ,PG Taught,15.0,2.5,2.5,8.0,2.5,2.5,14.0,7.0,2.5,2.5,0.0,0.0,2.5,2.5,2.5,0.16666666666666666,1.0,0.3125,1.0,0.5,0.35714285714285715,0.0,,1.0,1.0
Spanish,Sociology  ,UG Degree,5.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,5.0,2.5,0.0,0.5,1.0,0.0,,,,1.0,1.0,0.5,0.0
Spanish,Sociology  ,PG Taught,21.0,9.0,7.0,22.0,10.0,8.0,17.0,9.0,5.0,15.0,8.0,2.5,15.0,5.0,2.5,0.42857142857142855,0.7777777777777778,0.45454545454545453,0.8,0.5294117647058824,0.5555555555555556,0.5333333333333333,0.3125,0.3333333333333333,0.5
Spanish,Statistics  ,UG Degree,12.0,2.5,2.5,13.0,2.5,2.5,25.0,2.5,2.5,18.0,2.5,2.5,21.0,2.5,2.5,0.20833333333333334,1.0,0.19230769230769232,1.0,0.1,1.0,0.1388888888888889,1.0,0.11904761904761904,1.0
Spanish,Statistics  ,PG Taught,2.5,2.5,0.0,13.0,6.0,2.5,17.0,2.5,2.5,10.0,2.5,2.5,5.0,0.0,0.0,1.0,0.0,0.46153846153846156,0.4166666666666667,0.14705882352941177,1.0,0.25,1.0,0.0,
Sri Lankan,Accounting  ,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,6.0,2.5,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.4166666666666667,0.0,,
Sri Lankan,Accounting  ,PG Taught,6.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.4166666666666667,1.0,0.0,,0.0,,1.0,0.0,,
Sri Lankan,Anthropology ,UG Degree,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,,,,,,
Sri Lankan,Economic  History ,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,,,0.0,,,,1.0,1.0,1.0,0.0
Sri Lankan,Economic  History ,PG Taught,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,0.0,0.0,0.0,0.0,1.0,1.0,,,1.0,0.0,1.0,0.0,,
Sri Lankan,Economics  ,UG Degree,8.0,0.0,0.0,7.0,2.5,0.0,14.0,2.5,2.5,15.0,0.0,0.0,2.5,0.0,0.0,0.0,,0.35714285714285715,0.0,0.17857142857142858,1.0,0.0,,0.0,
Sri Lankan,Economics  ,PG Taught,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
Sri Lankan,European In.. ,PG Taught,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
Sri Lankan,Finance  ,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,,,,0.0,,1.0,1.0,0.0,
Sri Lankan,Finance  ,PG Taught,2.5,0.0,0.0,6.0,2.5,0.0,7.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,,0.4166666666666667,0.0,0.0,,0.0,,0.0,
Sri Lankan,Gender Stud.. ,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,0.0,0.0,,0.0,,0.0,,1.0,0.0,1.0,0.0
Sri Lankan,Geography  and Environ.. ,UG Degree,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,1.0,1.0,,,,,0.0,,1.0,1.0
Sri Lankan,Geography  and Environ.. ,PG Taught,2.5,2.5,0.0,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0
Sri Lankan,Government  ,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sri Lankan,Government  ,PG Taught,6.0,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.4166666666666667,0.0,0.0,,0.0,,,,0.0,
Sri Lankan,Health Policy ,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,,,1.0,1.0,,,1.0,1.0,1.0,0.0
Sri Lankan,International.. ,PG Taught,2.5,0.0,0.0,7.0,2.5,0.0,2.5,2.5,2.5,9.0,2.5,2.5,2.5,2.5,0.0,0.0,,0.35714285714285715,0.0,1.0,1.0,0.2777777777777778,1.0,1.0,0.0
Sri Lankan,International.. ,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,,1.0,1.0,,,0.0,,0.0,
Sri Lankan,International  Relations ,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,0.0,,0.0,,1.0,1.0,0.0,,0.0,
Sri Lankan,International  Relations ,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,,0.0,
Sri Lankan,Law School  ,UG Degree,2.5,0.0,0.0,7.0,2.5,0.0,7.0,2.5,0.0,10.0,0.0,0.0,2.5,0.0,0.0,0.0,,0.35714285714285715,0.0,0.35714285714285715,0.0,0.0,,0.0,
Sri Lankan,Law School  ,PG Taught,2.5,2.5,0.0,2.5,0.0,0.0,6.0,2.5,2.5,6.0,2.5,0.0,9.0,5.0,0.0,1.0,0.0,0.0,,0.4166666666666667,1.0,0.4166666666666667,0.0,0.5555555555555556,0.0
Sri Lankan,Management  ,UG Degree,2.5,2.5,2.5,5.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,,0.0,,,
Sri Lankan,Management  ,PG Taught,8.0,2.5,2.5,9.0,2.5,0.0,11.0,2.5,0.0,6.0,2.5,2.5,2.5,2.5,0.0,0.3125,1.0,0.2777777777777778,0.0,0.22727272727272727,0.0,0.4166666666666667,1.0,1.0,0.0
Sri Lankan,Mathematics  ,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,5.0,2.5,2.5,0.0,,0.0,,0.0,,0.0,,0.5,1.0
Sri Lankan,Mathematics  ,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,,,0.0,,0.0,,0.0,,1.0,1.0
Sri Lankan,Media and C.. ,PG Taught,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,,0.0,
Sri Lankan,Methodology ,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,,,,
Sri Lankan,"Philosophy,  Logic and S.. ",UG Degree,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,1.0,1.0,,,,,0.0,,0.0,
Sri Lankan,"Philosophy,  Logic and S.. ",PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,
Sri Lankan,Psychological  and Behavio.. ,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,
Sri Lankan,Psychological  and Behavio.. ,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,,,
Sri Lankan,School of Pu.. ,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,,,0.0,,1.0,0.0,,,1.0,1.0
Sri Lankan,Social Policy  ,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,
Sri Lankan,Social Policy  ,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,6.0,2.5,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.4166666666666667,0.0,,
Sri Lankan,Sociology  ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,
Sri Lankan,Sociology  ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,6.0,2.5,0.0,,,,,0.0,,1.0,0.0,0.4166666666666667,0.0
Sri Lankan,Statistics  ,UG Degree,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,,0.0,
Sri Lankan,Statistics  ,PG Taught,6.0,2.5,2.5,5.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.4166666666666667,1.0,0.5,1.0,0.0,,0.0,,0.0,
St Kitts-Nevis,Accounting  ,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,,1.0,1.0,,,,,0.0,
St Kitts-Nevis,Accounting  ,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
St Kitts-Nevis,Economic Hi.. ,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,
St Kitts-Nevis,Economics ,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
St Kitts-Nevis,Finance  ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,,,,,,,1.0,1.0,0.0,
St Kitts-Nevis,Finance  ,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,,,,0.0,,,,0.0,
St Kitts-Nevis  ..,,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,,,,,,,0.0,,0.0,
St Kitts-Nevis  ..,Government  Health Policy ,UG Degree,2.5,2.5,0.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,0.0,,,
St Kitts-Nevis  ..,Government  Health Policy ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,,,,,,,,,1.0,1.0
St Kitts-Nevis  ..,International.. ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,
St Kitts-Nevis  ..,Law School  ,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,,,,,
St Kitts-Nevis  ..,Law School  ,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,,,0.0,,,,1.0,1.0,1.0,0.0
St Kitts-Nevis  ..,Management  ,UG Degree,2.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,,1.0,0.0,,,,,0.0,
St Kitts-Nevis  ..,Management  ,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,7.0,0.0,2.5,0.0,,,,,,0.0,,0.0,inf
St Kitts-Nevis  ..,Mathematics  ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,
St Kitts-Nevis  ..,Mathematics  ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,,,,,,,0.0,,0.0,
St Kitts-Nevis  ..,School of Pu.. ,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
St Kitts-Nevis  ..,Social Policy  ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,,,,,,,,,0.0,
St Kitts-Nevis  ..,Social Policy  ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,0.0,,
St Kitts-Nevis  ..,Sociology ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,,,,,,,,,0.0,
St Kitts-Nevis  ..,Statistics  ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,
St Kitts-Nevis  ..,Statistics  ,PG Taught,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0,,,
St Lucian,Economic Hi.. ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,,,,,,,,,1.0,0.0
St Lucian,Economics  ,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,
St Lucian,Economics  ,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
St Lucian,Finance ,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,,,,,,,,0.0,
St Lucian,Gender Stud.. ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,
St Lucian,Geography .. ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,
St Lucian,International.. ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,
St Lucian,International.. ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,
St Lucian,Law School  ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,
St Lucian,Law School  ,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
St Lucian,Management  ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,,,,,,,,,0.0,
St Lucian,Management  ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,,,
St Lucian,Media and C.. ,PG Taught,2.5,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,
St Lucian,Psychologic..  Social Policy ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,,,,,,,,,0.0,
St Lucian,Psychologic..  Social Policy ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,
St Lucian,Sociology ,PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,0.0,2.5,0.0,0.0,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,
St Lucian,Statistics ,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
St Vincent,Economic Hi..  Geography .. ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,,,,,,,,,0.0,
St Vincent,Economic Hi..  Geography .. ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,0.0,,,,,1.0,0.0,,,1.0,0.0
St Vincent,Law School ,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,
St Vincent,Management ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,,,,,0.0,,,,0.0,
St Vincent,Psychologic.. ,PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,,,,,,
St Vincent,Social Policy ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,,,
Stateless,Anthropology ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,,,,,,,,,1.0,1.0
Stateless,Economics ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,
Stateless,International..  International.. ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,,,,,,,,,0.0,
Stateless,International..  International.. ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,,,,,,,,,0.0,
Stateless,Law School  Sociology ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,
Stateless,Law School  Sociology ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,,,
Sudanese,Accounting ,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Sudanese,Anthropology  ,UG Degree,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,,,1.0,1.0,,,0.0,,0.0,
Sudanese,Anthropology  ,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,,,0.0,,1.0,0.0,0.0,,0.0,
Sudanese,Economic  History ,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,
Sudanese,Economic  History ,PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,,,,
Sudanese,Economics ,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,,,,,,,,1.0,0.0
Sudanese,Finance ,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,,,,,,,,0.0,
Sudanese,Gender Stud.. ,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,,,0.0,,,,,,0.0,
Sudanese,Geography  and Environ.. ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,,,,,,,0.0,,0.0,
Sudanese,Geography  and Environ.. ,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,5.0,2.5,2.5,2.5,0.0,0.0,,,0.0,,1.0,0.0,0.5,1.0,0.0,
Sudanese,Government  ,UG Degree,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,,,0.0,,,
Sudanese,Government  ,PG Taught,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,
Sudanese,Health Policy ,PG Taught,2.5,2.5,0.0,9.0,5.0,2.5,7.0,5.0,2.5,7.0,2.5,2.5,2.5,2.5,2.5,1.0,0.0,0.5555555555555556,0.5,0.7142857142857143,0.5,0.35714285714285715,1.0,1.0,1.0
Sudanese,International.. ,PG Taught,5.0,0.0,0.0,2.5,2.5,0.0,6.0,2.5,0.0,2.5,2.5,0.0,11.0,2.5,2.5,0.0,,1.0,0.0,0.4166666666666667,0.0,1.0,0.0,0.22727272727272727,1.0
Sudanese,International.. ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,,,,,,,,,0.0,
Sudanese,International  Relations ,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Sudanese,International  Relations ,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,,,,,,0.0,,0.0,
